reviewId,reviewText,reviewDate,rating
20250822-00042,Refund taking too long,2025-08-22,4
20250822-00043,Refund pending for a week,2025-08-22,3
20250822-00044,Cold pizza,2025-08-22,2
20250822-00045,Refund taking too long,2025-08-22,2
20250822-00046,Night delivery please,2025-08-22,4
20250822-00047,Refund taking too long,2025-08-22,3
20250822-00048,Cold pizza,2025-08-22,3
20250822-00049,Need 24x7 Instamart,2025-08-22,4
20250822-00050,App keeps crashing,2025-08-22,3
20250822-00051,Rider was rude,2025-08-22,2
20250822-00052,App hangs on payment,2025-08-22,3
20250822-00053,Delivery stuck on the map,2025-08-22,1
20250822-00054,Coupon not working,2025-08-22,4
20250822-00055,Night delivery please,2025-08-22,2
20250822-00056,Promo code failed,2025-08-22,4
20250822-00057,Reached very late,2025-08-22,3
20250822-00058,Reached very late,2025-08-22,3
20250822-00059,Delivery stuck on the map,2025-08-22,3
20250822-00060,GPS kept jumping,2025-08-22,3
20250822-00061,GPS kept jumping,2025-08-22,3
20250822-00062,GPS kept jumping,2025-08-22,2
20250822-00063,Order was late by 40 mins,2025-08-22,3
20250822-00064,Coupon not working,2025-08-22,3
20250822-00065,Stale paratha,2025-08-22,4
20250822-00066,Stale paratha,2025-08-22,3
20250822-00067,Refund pending for a week,2025-08-22,3
20250822-00068,Force closes on checkout,2025-08-22,1
20250822-00069,Map pin wrong,2025-08-22,2
20250822-00070,Money not refunded yet,2025-08-22,3
20250822-00071,Stale paratha,2025-08-22,4
20250822-00072,Delivery stuck on the map,2025-08-22,3
20250822-00073,Instant bolt delivery was great,2025-08-22,2
20250822-00074,Driver took wrong route,2025-08-22,2
20250822-00075,Very impolite on call,2025-08-22,2
20250822-00076,Burger arrived cold and soggy,2025-08-22,3
20250822-00077,Please keep Instamart open all night,2025-08-22,2
20250822-00078,App keeps crashing,2025-08-22,5
20250822-00079,Rider was rude,2025-08-22,4
20250822-00080,Need 24x7 Instamart,2025-08-22,4
20250822-00081,Promo code failed,2025-08-22,5
20250822-00082,Money not refunded yet,2025-08-22,2
20250822-00083,Driver took wrong route,2025-08-22,1
20250822-00084,Coupon not working,2025-08-22,4
20250822-00085,Rotten salad,2025-08-22,3
20250822-00086,Driver took wrong route,2025-08-22,4
20250822-00087,Promo code failed,2025-08-22,3
20250822-00088,GPS kept jumping,2025-08-22,4
20250822-00089,GPS kept jumping,2025-08-22,3
20250822-00090,Reached very late,2025-08-22,3
20250822-00091,Delivery stuck on the map,2025-08-22,4
20250822-00092,Driver took wrong route,2025-08-22,2
20250822-00093,App hangs on payment,2025-08-22,1
20250822-00094,App keeps crashing,2025-08-22,4
20250822-00095,Map pin wrong,2025-08-22,4
20250822-00096,Order was late by 40 mins,2025-08-22,3
20250822-00097,Rider was rude,2025-08-22,4
20250822-00098,Money not refunded yet,2025-08-22,3
20250822-00099,Reached very late,2025-08-22,3
20250822-00100,Discount not applied,2025-08-22,3
20250822-00101,Refund taking too long,2025-08-22,3
20250822-00102,Rotten salad,2025-08-22,2
20250822-00103,Very impolite on call,2025-08-22,2
20250822-00104,Rider no show,2025-08-22,4
20250822-00105,Offer didn't work,2025-08-22,4
20250822-00106,App keeps crashing,2025-08-22,4
20250822-00107,Please keep Instamart open all night,2025-08-22,5
20250822-00108,Money not refunded yet,2025-08-22,4
20250822-00109,App keeps crashing,2025-08-22,3
20250822-00110,Order was late by 40 mins,2025-08-22,1
20250822-00111,Offer didn't work,2025-08-22,1
20250822-00112,Burger arrived cold and soggy,2025-08-22,3
20250822-00113,Delivery stuck on the map,2025-08-22,3
20250822-00114,Driver took wrong route,2025-08-22,3
20250822-00115,Map not updating,2025-08-22,3
20250822-00116,Map not updating,2025-08-22,4
20250822-00117,Rider no show,2025-08-22,3
20250822-00118,Delivery stuck on the map,2025-08-22,5
20250822-00119,Rider was rude,2025-08-22,3
20250822-00120,Coupon not working,2025-08-22,1
20250822-00121,Coupon not working,2025-08-22,4
20250822-00122,Driver took wrong route,2025-08-22,5
20250822-00123,Driver took wrong route,2025-08-22,3
20250822-00124,Refund pending for a week,2025-08-22,4
20250822-00125,Burger arrived cold and soggy,2025-08-22,1
20250822-00126,Abusive behaviour,2025-08-22,2
20250822-00127,App hangs on payment,2025-08-22,3
20250822-00128,Refund pending for a week,2025-08-22,2
20250822-00129,App hangs on payment,2025-08-22,4
20250822-00130,Offer didn't work,2025-08-22,3
20250822-00131,Coupon not working,2025-08-22,3
20250822-00132,Money not refunded yet,2025-08-22,5
20250822-00133,App hangs on payment,2025-08-22,2
20250822-00134,Rotten salad,2025-08-22,3
20250822-00135,Refund taking too long,2025-08-22,1
20250822-00136,Coupon not working,2025-08-22,5
20250822-00137,Rider was rude,2025-08-22,1
20250822-00138,App keeps crashing,2025-08-22,2
20250822-00139,Money not refunded yet,2025-08-22,2
20250822-00140,Force closes on checkout,2025-08-22,4
20250822-00141,Coupon not working,2025-08-22,3
20250822-00142,Discount not applied,2025-08-22,3
20250822-00143,Coupon not working,2025-08-22,2
20250822-00144,Food smelled bad,2025-08-22,3
20250822-00145,Location inaccurate,2025-08-22,4
20250822-00146,Driver took wrong route,2025-08-22,2
20250822-00147,Food smelled bad,2025-08-22,3
20250822-00148,Discount not applied,2025-08-22,3
20250822-00149,Refund taking too long,2025-08-22,4
20250822-00150,Need 24x7 Instamart,2025-08-22,2
20250822-00151,GPS kept jumping,2025-08-22,4
20250822-00152,App hangs on payment,2025-08-22,2
20250822-00153,Force closes on checkout,2025-08-22,2
20250822-00154,Refund pending for a week,2025-08-22,2
20250822-00155,Please keep Instamart open all night,2025-08-22,3
20250822-00156,Refund pending for a week,2025-08-22,3
20250822-00157,Delivery stuck on the map,2025-08-22,2
20250822-00158,Rotten salad,2025-08-22,2
20250822-00159,App hangs on payment,2025-08-22,3
20250822-00160,GPS kept jumping,2025-08-22,3
20250822-00161,Night delivery please,2025-08-22,3
20250822-00162,Rider was rude,2025-08-22,2
20250822-00163,App hangs on payment,2025-08-22,4
20250822-00164,Stale paratha,2025-08-22,3
20250822-00165,Refund taking too long,2025-08-22,1
20250822-00166,Reached very late,2025-08-22,3
20250822-00167,Very impolite on call,2025-08-22,3
20250822-00168,App hangs on payment,2025-08-22,3
20250822-00169,Stale paratha,2025-08-22,3
