reviewId,reviewText,reviewDate,rating
20250830-00184,Coupon not working,2025-08-30,3
20250830-00185,Rider was rude,2025-08-30,3
20250830-00186,Abusive behaviour,2025-08-30,2
20250830-00187,Food smelled bad,2025-08-30,1
20250830-00188,Promo code failed,2025-08-30,3
20250830-00189,Rotten salad,2025-08-30,2
20250830-00190,Rider was rude,2025-08-30,1
20250830-00191,Rider was rude,2025-08-30,4
20250830-00192,Offer didn't work,2025-08-30,4
20250830-00193,Burger arrived cold and soggy,2025-08-30,2
20250830-00194,Money not refunded yet,2025-08-30,2
20250830-00195,Where is 10 min delivery?,2025-08-30,4
20250830-00196,Reached very late,2025-08-30,1
20250830-00197,Discount not applied,2025-08-30,4
20250830-00198,Order was late by 40 mins,2025-08-30,2
20250830-00199,Food smelled bad,2025-08-30,3
20250830-00200,Driver took wrong route,2025-08-30,2
20250830-00201,Driver took wrong route,2025-08-30,2
20250830-00202,Offer didn't work,2025-08-30,2
20250830-00203,Map not updating,2025-08-30,3
20250830-00204,Stale paratha,2025-08-30,2
20250830-00205,Bring back 10 minute delivery,2025-08-30,3
20250830-00206,Rider no show,2025-08-30,3
20250830-00207,App keeps crashing,2025-08-30,2
20250830-00208,Reached very late,2025-08-30,3
20250830-00209,Rider no show,2025-08-30,2
20250830-00210,Map not updating,2025-08-30,1
20250830-00211,Refund pending for a week,2025-08-30,2
20250830-00212,Force closes on checkout,2025-08-30,1
20250830-00213,Burger arrived cold and soggy,2025-08-30,4
20250830-00214,Rider no show,2025-08-30,3
20250830-00215,Instant bolt delivery was great,2025-08-30,1
20250830-00216,Misbehaved at the door,2025-08-30,3
20250830-00217,Misbehaved at the door,2025-08-30,4
20250830-00218,Map pin wrong,2025-08-30,2
20250830-00219,Night delivery please,2025-08-30,2
20250830-00220,Rider no show,2025-08-30,2
20250830-00221,Instant bolt delivery was great,2025-08-30,2
20250830-00222,Delivery stuck on the map,2025-08-30,2
20250830-00223,App hangs on payment,2025-08-30,4
20250830-00224,Refund pending for a week,2025-08-30,3
20250830-00225,Food smelled bad,2025-08-30,3
20250830-00226,Refund pending for a week,2025-08-30,3
20250830-00227,Bring back 10 minute delivery,2025-08-30,3
