reviewId,reviewText,reviewDate,rating
20250806-00050,Cold pizza,2025-08-06,2
20250806-00051,Delivery stuck on the map,2025-08-06,2
20250806-00052,Refund taking too long,2025-08-06,4
20250806-00053,Promo code failed,2025-08-06,2
20250806-00054,Bring back 10 minute delivery,2025-08-06,1
20250806-00055,Night delivery please,2025-08-06,2
20250806-00056,Discount not applied,2025-08-06,4
20250806-00057,Discount not applied,2025-08-06,4
20250806-00058,Refund taking too long,2025-08-06,4
20250806-00059,Promo code failed,2025-08-06,4
20250806-00060,Where is 10 min delivery?,2025-08-06,2
20250806-00061,Rider no show,2025-08-06,2
20250806-00062,Burger arrived cold and soggy,2025-08-06,2
20250806-00063,Money not refunded yet,2025-08-06,2
20250806-00064,Misbehaved at the door,2025-08-06,3
20250806-00065,Burger arrived cold and soggy,2025-08-06,2
20250806-00066,Reached very late,2025-08-06,3
20250806-00067,Night delivery please,2025-08-06,3
20250806-00068,Refund pending for a week,2025-08-06,3
20250806-00069,Where is 10 min delivery?,2025-08-06,4
20250806-00070,Burger arrived cold and soggy,2025-08-06,2
20250806-00071,Night delivery please,2025-08-06,3
20250806-00072,Rider no show,2025-08-06,3
20250806-00073,Coupon not working,2025-08-06,3
20250806-00074,Reached very late,2025-08-06,4
20250806-00075,Driver took wrong route,2025-08-06,3
20250806-00076,Instant bolt delivery was great,2025-08-06,1
20250806-00077,Delivery stuck on the map,2025-08-06,3
20250806-00078,Misbehaved at the door,2025-08-06,2
20250806-00079,App hangs on payment,2025-08-06,1
20250806-00080,Rider no show,2025-08-06,1
20250806-00081,Reached very late,2025-08-06,3
20250806-00082,Rider no show,2025-08-06,3
20250806-00083,Map pin wrong,2025-08-06,2
20250806-00084,Where is 10 min delivery?,2025-08-06,3
20250806-00085,Cold pizza,2025-08-06,2
20250806-00086,Discount not applied,2025-08-06,3
20250806-00087,Map not updating,2025-08-06,2
20250806-00088,App keeps crashing,2025-08-06,2
20250806-00089,Map pin wrong,2025-08-06,2
20250806-00090,Reached very late,2025-08-06,4
20250806-00091,Location inaccurate,2025-08-06,5
20250806-00092,Abusive behaviour,2025-08-06,2
20250806-00093,Refund taking too long,2025-08-06,1
20250806-00094,Rider no show,2025-08-06,1
20250806-00095,Refund taking too long,2025-08-06,4
20250806-00096,Force closes on checkout,2025-08-06,3
20250806-00097,Refund pending for a week,2025-08-06,3
20250806-00098,Promo code failed,2025-08-06,2
20250806-00099,Money not refunded yet,2025-08-06,5
20250806-00100,App keeps crashing,2025-08-06,3
20250806-00101,Delivery stuck on the map,2025-08-06,3
20250806-00102,Cold pizza,2025-08-06,1
20250806-00103,Refund taking too long,2025-08-06,3
20250806-00104,GPS kept jumping,2025-08-06,3
20250806-00105,GPS kept jumping,2025-08-06,1
20250806-00106,Refund taking too long,2025-08-06,1
20250806-00107,Night delivery please,2025-08-06,3
20250806-00108,Money not refunded yet,2025-08-06,2
20250806-00109,Refund taking too long,2025-08-06,4
20250806-00110,Map not updating,2025-08-06,3
20250806-00111,Delivery stuck on the map,2025-08-06,2
20250806-00112,Money not refunded yet,2025-08-06,2
20250806-00113,Cold pizza,2025-08-06,4
20250806-00114,Rider was rude,2025-08-06,4
20250806-00115,Driver took wrong route,2025-08-06,3
20250806-00116,Very impolite on call,2025-08-06,2
20250806-00117,Night delivery please,2025-08-06,4
20250806-00118,Discount not applied,2025-08-06,5
20250806-00119,Map not updating,2025-08-06,3
20250806-00120,Promo code failed,2025-08-06,2
20250806-00121,Cold pizza,2025-08-06,4
20250806-00122,Where is 10 min delivery?,2025-08-06,4
20250806-00123,Bring back 10 minute delivery,2025-08-06,4
20250806-00124,Delivery stuck on the map,2025-08-06,3
20250806-00125,Delivery stuck on the map,2025-08-06,5
20250806-00126,Map pin wrong,2025-08-06,1
20250806-00127,Refund taking too long,2025-08-06,3
20250806-00128,Abusive behaviour,2025-08-06,3
20250806-00129,GPS kept jumping,2025-08-06,3
20250806-00130,GPS kept jumping,2025-08-06,3
20250806-00131,Burger arrived cold and soggy,2025-08-06,2
20250806-00132,Order was late by 40 mins,2025-08-06,3
20250806-00133,Delivery stuck on the map,2025-08-06,3
20250806-00134,Misbehaved at the door,2025-08-06,3
20250806-00135,Rotten salad,2025-08-06,3
20250806-00136,GPS kept jumping,2025-08-06,1
20250806-00137,Very impolite on call,2025-08-06,4
20250806-00138,Rider no show,2025-08-06,2
20250806-00139,Need 24x7 Instamart,2025-08-06,3
20250806-00140,Rider was rude,2025-08-06,3
20250806-00141,Coupon not working,2025-08-06,2
20250806-00142,Map pin wrong,2025-08-06,3
20250806-00143,Delivery stuck on the map,2025-08-06,2
20250806-00144,Driver took wrong route,2025-08-06,2
20250806-00145,Coupon not working,2025-08-06,4
20250806-00146,App hangs on payment,2025-08-06,4
20250806-00147,Location inaccurate,2025-08-06,4
20250806-00148,Misbehaved at the door,2025-08-06,5
20250806-00149,Night delivery please,2025-08-06,3
20250806-00150,Location inaccurate,2025-08-06,3
20250806-00151,Night delivery please,2025-08-06,2
20250806-00152,Rider no show,2025-08-06,4
20250806-00153,Rider no show,2025-08-06,3
20250806-00154,Map not updating,2025-08-06,2
20250806-00155,Reached very late,2025-08-06,3
20250806-00156,Abusive behaviour,2025-08-06,1
20250806-00157,Map pin wrong,2025-08-06,2
20250806-00158,Stale paratha,2025-08-06,2
20250806-00159,Driver took wrong route,2025-08-06,3
20250806-00160,Need 24x7 Instamart,2025-08-06,1
20250806-00161,Please keep Instamart open all night,2025-08-06,2
20250806-00162,Refund pending for a week,2025-08-06,2
20250806-00163,Map not updating,2025-08-06,4
20250806-00164,Burger arrived cold and soggy,2025-08-06,1
20250806-00165,Order was late by 40 mins,2025-08-06,1
20250806-00166,Rider was rude,2025-08-06,2
20250806-00167,Reached very late,2025-08-06,3
20250806-00168,Force closes on checkout,2025-08-06,2
20250806-00169,Very impolite on call,2025-08-06,4
20250806-00170,Rider no show,2025-08-06,3
20250806-00171,Map pin wrong,2025-08-06,5
20250806-00172,Food smelled bad,2025-08-06,3
20250806-00173,Reached very late,2025-08-06,4
20250806-00174,Map not updating,2025-08-06,2
20250806-00175,Where is 10 min delivery?,2025-08-06,2
20250806-00176,Refund taking too long,2025-08-06,2
20250806-00177,Discount not applied,2025-08-06,2
20250806-00178,App keeps crashing,2025-08-06,4
20250806-00179,Refund taking too long,2025-08-06,2
