reviewId,reviewText,reviewDate,rating
20250821-00040,Driver took wrong route,2025-08-21,5
20250821-00041,Discount not applied,2025-08-21,3
20250821-00042,Offer didn't work,2025-08-21,2
20250821-00043,Food smelled bad,2025-08-21,3
20250821-00044,Bring back 10 minute delivery,2025-08-21,3
20250821-00045,Refund pending for a week,2025-08-21,2
20250821-00046,Cold pizza,2025-08-21,3
20250821-00047,Delivery stuck on the map,2025-08-21,3
20250821-00048,Rider no show,2025-08-21,1
20250821-00049,Driver took wrong route,2025-08-21,2
20250821-00050,Please keep Instamart open all night,2025-08-21,4
20250821-00051,Misbehaved at the door,2025-08-21,4
20250821-00052,Rotten salad,2025-08-21,3
20250821-00053,Stale paratha,2025-08-21,2
20250821-00054,Map not updating,2025-08-21,5
20250821-00055,Misbehaved at the door,2025-08-21,1
20250821-00056,Need 24x7 Instamart,2025-08-21,2
20250821-00057,Stale paratha,2025-08-21,3
20250821-00058,Map not updating,2025-08-21,2
20250821-00059,Driver took wrong route,2025-08-21,4
20250821-00060,Food smelled bad,2025-08-21,3
20250821-00061,Coupon not working,2025-08-21,2
20250821-00062,Money not refunded yet,2025-08-21,2
20250821-00063,Force closes on checkout,2025-08-21,2
20250821-00064,Order was late by 40 mins,2025-08-21,3
20250821-00065,Very impolite on call,2025-08-21,3
20250821-00066,Stale paratha,2025-08-21,3
20250821-00067,GPS kept jumping,2025-08-21,4
20250821-00068,Offer didn't work,2025-08-21,4
20250821-00069,Rider no show,2025-08-21,2
20250821-00070,Rider no show,2025-08-21,2
20250821-00071,Rotten salad,2025-08-21,3
20250821-00072,Night delivery please,2025-08-21,1
20250821-00073,Stale paratha,2025-08-21,4
20250821-00074,Delivery stuck on the map,2025-08-21,2
20250821-00075,Delivery stuck on the map,2025-08-21,2
20250821-00076,Offer didn't work,2025-08-21,3
20250821-00077,Delivery stuck on the map,2025-08-21,3
20250821-00078,Coupon not working,2025-08-21,5
20250821-00079,Rider no show,2025-08-21,1
20250821-00080,Rotten salad,2025-08-21,3
20250821-00081,Rider was rude,2025-08-21,3
20250821-00082,Promo code failed,2025-08-21,3
20250821-00083,Order was late by 40 mins,2025-08-21,3
20250821-00084,Need 24x7 Instamart,2025-08-21,3
20250821-00085,Coupon not working,2025-08-21,3
20250821-00086,Very impolite on call,2025-08-21,1
20250821-00087,Reached very late,2025-08-21,3
20250821-00088,Money not refunded yet,2025-08-21,5
20250821-00089,Rider no show,2025-08-21,3
20250821-00090,Discount not applied,2025-08-21,4
20250821-00091,Rider was rude,2025-08-21,3
20250821-00092,Offer didn't work,2025-08-21,3
20250821-00093,Refund taking too long,2025-08-21,3
20250821-00094,Refund pending for a week,2025-08-21,1
20250821-00095,Stale paratha,2025-08-21,2
20250821-00096,Please keep Instamart open all night,2025-08-21,2
20250821-00097,Where is 10 min delivery?,2025-08-21,3
20250821-00098,Delivery stuck on the map,2025-08-21,3
20250821-00099,Instant bolt delivery was great,2025-08-21,3
20250821-00100,App keeps crashing,2025-08-21,2
20250821-00101,Rider was rude,2025-08-21,3
20250821-00102,Bring back 10 minute delivery,2025-08-21,2
20250821-00103,Coupon not working,2025-08-21,1
20250821-00104,Cold pizza,2025-08-21,2
20250821-00105,Bring back 10 minute delivery,2025-08-21,3
20250821-00106,Very impolite on call,2025-08-21,3
20250821-00107,GPS kept jumping,2025-08-21,2
20250821-00108,Rider no show,2025-08-21,4
20250821-00109,Discount not applied,2025-08-21,3
20250821-00110,Force closes on checkout,2025-08-21,3
20250821-00111,GPS kept jumping,2025-08-21,2
20250821-00112,Abusive behaviour,2025-08-21,3
20250821-00113,Delivery stuck on the map,2025-08-21,2
20250821-00114,Rider no show,2025-08-21,2
20250821-00115,Instant bolt delivery was great,2025-08-21,2
20250821-00116,Reached very late,2025-08-21,2
20250821-00117,Map not updating,2025-08-21,5
20250821-00118,Stale paratha,2025-08-21,3
20250821-00119,Misbehaved at the door,2025-08-21,3
20250821-00120,Cold pizza,2025-08-21,5
20250821-00121,Food smelled bad,2025-08-21,4
20250821-00122,Discount not applied,2025-08-21,4
20250821-00123,Map not updating,2025-08-21,2
20250821-00124,Refund taking too long,2025-08-21,3
20250821-00125,Cold pizza,2025-08-21,3
20250821-00126,Money not refunded yet,2025-08-21,2
20250821-00127,Rider was rude,2025-08-21,3
20250821-00128,Night delivery please,2025-08-21,2
20250821-00129,Cold pizza,2025-08-21,5
20250821-00130,Driver took wrong route,2025-08-21,3
20250821-00131,Refund taking too long,2025-08-21,3
20250821-00132,Burger arrived cold and soggy,2025-08-21,4
20250821-00133,App hangs on payment,2025-08-21,3
20250821-00134,Map not updating,2025-08-21,5
20250821-00135,Coupon not working,2025-08-21,2
20250821-00136,Misbehaved at the door,2025-08-21,4
20250821-00137,Coupon not working,2025-08-21,4
20250821-00138,Cold pizza,2025-08-21,5
20250821-00139,Night delivery please,2025-08-21,2
20250821-00140,Money not refunded yet,2025-08-21,1
20250821-00141,Stale paratha,2025-08-21,4
20250821-00142,Refund pending for a week,2025-08-21,3
20250821-00143,Cold pizza,2025-08-21,4
20250821-00144,Rotten salad,2025-08-21,3
20250821-00145,Map not updating,2025-08-21,5
20250821-00146,Cold pizza,2025-08-21,3
20250821-00147,Reached very late,2025-08-21,3
20250821-00148,Location inaccurate,2025-08-21,2
20250821-00149,Instant bolt delivery was great,2025-08-21,3
20250821-00150,Food smelled bad,2025-08-21,4
20250821-00151,Where is 10 min delivery?,2025-08-21,3
20250821-00152,Coupon not working,2025-08-21,1
20250821-00153,Order was late by 40 mins,2025-08-21,1
20250821-00154,Delivery stuck on the map,2025-08-21,2
20250821-00155,Driver took wrong route,2025-08-21,4
20250821-00156,Driver took wrong route,2025-08-21,2
20250821-00157,Delivery stuck on the map,2025-08-21,5
20250821-00158,Rider no show,2025-08-21,2
20250821-00159,Offer didn't work,2025-08-21,3
20250821-00160,Discount not applied,2025-08-21,1
20250821-00161,App hangs on payment,2025-08-21,3
20250821-00162,Reached very late,2025-08-21,2
20250821-00163,App hangs on payment,2025-08-21,4
20250821-00164,Delivery stuck on the map,2025-08-21,2
20250821-00165,Delivery stuck on the map,2025-08-21,2
20250821-00166,Food smelled bad,2025-08-21,2
20250821-00167,Burger arrived cold and soggy,2025-08-21,5
20250821-00168,Rider no show,2025-08-21,3
20250821-00169,Map not updating,2025-08-21,4
20250821-00170,App hangs on payment,2025-08-21,4
20250821-00171,Please keep Instamart open all night,2025-08-21,4
20250821-00172,Misbehaved at the door,2025-08-21,3
20250821-00173,Map pin wrong,2025-08-21,3
20250821-00174,Stale paratha,2025-08-21,3
20250821-00175,Abusive behaviour,2025-08-21,3
20250821-00176,Bring back 10 minute delivery,2025-08-21,3
