reviewId,reviewText,reviewDate,rating
20250823-00082,Burger arrived cold and soggy,2025-08-23,2
20250823-00083,Map not updating,2025-08-23,4
20250823-00084,Night delivery please,2025-08-23,4
20250823-00085,Night delivery please,2025-08-23,1
20250823-00086,Map pin wrong,2025-08-23,4
20250823-00087,Driver took wrong route,2025-08-23,3
20250823-00088,App keeps crashing,2025-08-23,2
20250823-00089,Map not updating,2025-08-23,4
20250823-00090,Delivery stuck on the map,2025-08-23,2
20250823-00091,Rotten salad,2025-08-23,2
20250823-00092,Driver took wrong route,2025-08-23,3
20250823-00093,Rider no show,2025-08-23,3
20250823-00094,Driver took wrong route,2025-08-23,3
20250823-00095,Location inaccurate,2025-08-23,4
20250823-00096,Misbehaved at the door,2025-08-23,4
20250823-00097,Reached very late,2025-08-23,5
20250823-00098,Driver took wrong route,2025-08-23,3
20250823-00099,Refund pending for a week,2025-08-23,2
20250823-00100,Night delivery please,2025-08-23,3
20250823-00101,Delivery stuck on the map,2025-08-23,3
20250823-00102,Map not updating,2025-08-23,2
20250823-00103,Cold pizza,2025-08-23,3
20250823-00104,Cold pizza,2025-08-23,3
20250823-00105,Order was late by 40 mins,2025-08-23,3
20250823-00106,Instant bolt delivery was great,2025-08-23,2
20250823-00107,App hangs on payment,2025-08-23,3
20250823-00108,Please keep Instamart open all night,2025-08-23,3
20250823-00109,Please keep Instamart open all night,2025-08-23,3
20250823-00110,GPS kept jumping,2025-08-23,3
20250823-00111,Refund taking too long,2025-08-23,4
20250823-00112,Delivery stuck on the map,2025-08-23,3
20250823-00113,App hangs on payment,2025-08-23,2
20250823-00114,Driver took wrong route,2025-08-23,2
20250823-00115,Coupon not working,2025-08-23,3
20250823-00116,Bring back 10 minute delivery,2025-08-23,3
20250823-00117,Night delivery please,2025-08-23,3
20250823-00118,Delivery stuck on the map,2025-08-23,4
20250823-00119,Bring back 10 minute delivery,2025-08-23,4
20250823-00120,Food smelled bad,2025-08-23,3
20250823-00121,Delivery stuck on the map,2025-08-23,2
20250823-00122,Driver took wrong route,2025-08-23,2
20250823-00123,Refund pending for a week,2025-08-23,4
20250823-00124,Discount not applied,2025-08-23,4
20250823-00125,Delivery stuck on the map,2025-08-23,3
20250823-00126,Map not updating,2025-08-23,2
20250823-00127,Promo code failed,2025-08-23,2
20250823-00128,GPS kept jumping,2025-08-23,3
20250823-00129,Very impolite on call,2025-08-23,3
20250823-00130,Delivery stuck on the map,2025-08-23,2
20250823-00131,Rider no show,2025-08-23,3
20250823-00132,Discount not applied,2025-08-23,2
20250823-00133,Rider no show,2025-08-23,5
20250823-00134,Driver took wrong route,2025-08-23,1
20250823-00135,Order was late by 40 mins,2025-08-23,2
20250823-00136,Refund pending for a week,2025-08-23,3
20250823-00137,Driver took wrong route,2025-08-23,4
20250823-00138,App hangs on payment,2025-08-23,2
20250823-00139,Instant bolt delivery was great,2025-08-23,3
20250823-00140,Very impolite on call,2025-08-23,1
20250823-00141,Rider no show,2025-08-23,1
20250823-00142,Offer didn't work,2025-08-23,3
20250823-00143,Rider was rude,2025-08-23,3
20250823-00144,Driver took wrong route,2025-08-23,3
20250823-00145,Night delivery please,2025-08-23,2
20250823-00146,Cold pizza,2025-08-23,3
20250823-00147,Stale paratha,2025-08-23,3
20250823-00148,GPS kept jumping,2025-08-23,1
20250823-00149,Abusive behaviour,2025-08-23,3
20250823-00150,Delivery stuck on the map,2025-08-23,3
20250823-00151,Promo code failed,2025-08-23,3
20250823-00152,Stale paratha,2025-08-23,2
20250823-00153,Cold pizza,2025-08-23,1
20250823-00154,Burger arrived cold and soggy,2025-08-23,3
20250823-00155,Refund pending for a week,2025-08-23,4
20250823-00156,Refund taking too long,2025-08-23,3
20250823-00157,Money not refunded yet,2025-08-23,3
20250823-00158,Reached very late,2025-08-23,3
20250823-00159,Rotten salad,2025-08-23,5
20250823-00160,Please keep Instamart open all night,2025-08-23,4
20250823-00161,Where is 10 min delivery?,2025-08-23,5
20250823-00162,Burger arrived cold and soggy,2025-08-23,3
20250823-00163,Map not updating,2025-08-23,2
20250823-00164,Please keep Instamart open all night,2025-08-23,4
20250823-00165,Reached very late,2025-08-23,2
20250823-00166,Please keep Instamart open all night,2025-08-23,4
20250823-00167,Rider no show,2025-08-23,2
20250823-00168,Offer didn't work,2025-08-23,4
20250823-00169,Force closes on checkout,2025-08-23,2
20250823-00170,Driver took wrong route,2025-08-23,2
20250823-00171,App keeps crashing,2025-08-23,3
20250823-00172,Map pin wrong,2025-08-23,1
20250823-00173,Offer didn't work,2025-08-23,2
20250823-00174,Reached very late,2025-08-23,4
20250823-00175,Delivery stuck on the map,2025-08-23,3
20250823-00176,Food smelled bad,2025-08-23,5
20250823-00177,Need 24x7 Instamart,2025-08-23,3
20250823-00178,Rider no show,2025-08-23,1
20250823-00179,Burger arrived cold and soggy,2025-08-23,3
20250823-00180,Driver took wrong route,2025-08-23,3
20250823-00181,Location inaccurate,2025-08-23,3
20250823-00182,Offer didn't work,2025-08-23,2
20250823-00183,Promo code failed,2025-08-23,2
20250823-00184,Delivery stuck on the map,2025-08-23,2
20250823-00185,Location inaccurate,2025-08-23,2
20250823-00186,Refund taking too long,2025-08-23,3
20250823-00187,Reached very late,2025-08-23,3
20250823-00188,Location inaccurate,2025-08-23,2
20250823-00189,Abusive behaviour,2025-08-23,2
20250823-00190,GPS kept jumping,2025-08-23,3
20250823-00191,Location inaccurate,2025-08-23,1
20250823-00192,Driver took wrong route,2025-08-23,2
20250823-00193,Rotten salad,2025-08-23,4
20250823-00194,Refund taking too long,2025-08-23,5
20250823-00195,Need 24x7 Instamart,2025-08-23,2
20250823-00196,Delivery stuck on the map,2025-08-23,1
20250823-00197,App hangs on payment,2025-08-23,3
20250823-00198,Order was late by 40 mins,2025-08-23,2
20250823-00199,Refund pending for a week,2025-08-23,4
20250823-00200,Order was late by 40 mins,2025-08-23,2
20250823-00201,Driver took wrong route,2025-08-23,2
20250823-00202,Rider no show,2025-08-23,2
20250823-00203,Order was late by 40 mins,2025-08-23,1
20250823-00204,Map not updating,2025-08-23,3
20250823-00205,Driver took wrong route,2025-08-23,2
20250823-00206,Need 24x7 Instamart,2025-08-23,3
20250823-00207,Offer didn't work,2025-08-23,2
20250823-00208,Rider no show,2025-08-23,2
20250823-00209,Refund taking too long,2025-08-23,5
20250823-00210,Map pin wrong,2025-08-23,3
20250823-00211,Instant bolt delivery was great,2025-08-23,4
20250823-00212,App keeps crashing,2025-08-23,2
20250823-00213,Refund taking too long,2025-08-23,3
20250823-00214,Rider was rude,2025-08-23,3
20250823-00215,Money not refunded yet,2025-08-23,3
20250823-00216,App hangs on payment,2025-08-23,1
20250823-00217,Money not refunded yet,2025-08-23,2
20250823-00218,Order was late by 40 mins,2025-08-23,4
20250823-00219,Driver took wrong route,2025-08-23,1
20250823-00220,Reached very late,2025-08-23,1
20250823-00221,Coupon not working,2025-08-23,2
20250823-00222,Order was late by 40 mins,2025-08-23,3
20250823-00223,App hangs on payment,2025-08-23,4
20250823-00224,App keeps crashing,2025-08-23,1
20250823-00225,GPS kept jumping,2025-08-23,2
20250823-00226,Coupon not working,2025-08-23,2
20250823-00227,Rider no show,2025-08-23,4
20250823-00228,Reached very late,2025-08-23,3
20250823-00229,Location inaccurate,2025-08-23,2
20250823-00230,Rotten salad,2025-08-23,4
20250823-00231,Location inaccurate,2025-08-23,1
