reviewId,reviewText,reviewDate,rating
20250811-00192,Order was late by 40 mins,2025-08-11,3
20250811-00193,App keeps crashing,2025-08-11,3
20250811-00194,Food smelled bad,2025-08-11,2
20250811-00195,Abusive behaviour,2025-08-11,3
20250811-00196,Rotten salad,2025-08-11,4
20250811-00197,Instant bolt delivery was great,2025-08-11,3
20250811-00198,Refund pending for a week,2025-08-11,4
20250811-00199,Money not refunded yet,2025-08-11,3
20250811-00200,Money not refunded yet,2025-08-11,2
20250811-00201,Order was late by 40 mins,2025-08-11,4
20250811-00202,Misbehaved at the door,2025-08-11,3
20250811-00203,Driver took wrong route,2025-08-11,3
20250811-00204,Night delivery please,2025-08-11,2
20250811-00205,Delivery stuck on the map,2025-08-11,3
20250811-00206,Night delivery please,2025-08-11,2
20250811-00207,Driver took wrong route,2025-08-11,4
20250811-00208,Rider was rude,2025-08-11,4
