reviewId,reviewText,reviewDate,rating
20250813-00053,Discount not applied,2025-08-13,3
20250813-00054,Cold pizza,2025-08-13,3
20250813-00055,Reached very late,2025-08-13,2
20250813-00056,Rider no show,2025-08-13,2
20250813-00057,Money not refunded yet,2025-08-13,3
20250813-00058,Promo code failed,2025-08-13,4
20250813-00059,Burger arrived cold and soggy,2025-08-13,2
20250813-00060,Location inaccurate,2025-08-13,3
20250813-00061,Refund taking too long,2025-08-13,4
20250813-00062,Refund taking too long,2025-08-13,3
20250813-00063,Location inaccurate,2025-08-13,3
20250813-00064,App keeps crashing,2025-08-13,3
20250813-00065,Bring back 10 minute delivery,2025-08-13,1
20250813-00066,Rider no show,2025-08-13,2
20250813-00067,Map not updating,2025-08-13,3
20250813-00068,Stale paratha,2025-08-13,4
20250813-00069,Need 24x7 Instamart,2025-08-13,1
20250813-00070,Driver took wrong route,2025-08-13,2
20250813-00071,Abusive behaviour,2025-08-13,3
20250813-00072,Reached very late,2025-08-13,3
20250813-00073,Force closes on checkout,2025-08-13,3
20250813-00074,Reached very late,2025-08-13,4
20250813-00075,App hangs on payment,2025-08-13,3
20250813-00076,Instant bolt delivery was great,2025-08-13,2
20250813-00077,Rider no show,2025-08-13,3
20250813-00078,Delivery stuck on the map,2025-08-13,3
20250813-00079,Money not refunded yet,2025-08-13,1
20250813-00080,Money not refunded yet,2025-08-13,2
20250813-00081,Driver took wrong route,2025-08-13,3
20250813-00082,Rotten salad,2025-08-13,1
20250813-00083,Abusive behaviour,2025-08-13,3
20250813-00084,Refund pending for a week,2025-08-13,5
20250813-00085,Rider was rude,2025-08-13,2
20250813-00086,Rider was rude,2025-08-13,3
20250813-00087,Force closes on checkout,2025-08-13,4
20250813-00088,App hangs on payment,2025-08-13,1
20250813-00089,GPS kept jumping,2025-08-13,2
20250813-00090,Rotten salad,2025-08-13,4
20250813-00091,Bring back 10 minute delivery,2025-08-13,1
20250813-00092,Refund pending for a week,2025-08-13,1
20250813-00093,Delivery stuck on the map,2025-08-13,3
20250813-00094,Where is 10 min delivery?,2025-08-13,2
20250813-00095,Stale paratha,2025-08-13,3
20250813-00096,Abusive behaviour,2025-08-13,2
20250813-00097,Promo code failed,2025-08-13,3
20250813-00098,Misbehaved at the door,2025-08-13,1
20250813-00099,Refund pending for a week,2025-08-13,2
20250813-00100,Order was late by 40 mins,2025-08-13,2
20250813-00101,Location inaccurate,2025-08-13,1
20250813-00102,Need 24x7 Instamart,2025-08-13,4
20250813-00103,Rider no show,2025-08-13,1
20250813-00104,Map pin wrong,2025-08-13,3
20250813-00105,Refund pending for a week,2025-08-13,1
20250813-00106,Map not updating,2025-08-13,4
20250813-00107,Need 24x7 Instamart,2025-08-13,3
20250813-00108,Please keep Instamart open all night,2025-08-13,3
20250813-00109,Misbehaved at the door,2025-08-13,2
20250813-00110,Refund pending for a week,2025-08-13,2
20250813-00111,Delivery stuck on the map,2025-08-13,4
20250813-00112,Bring back 10 minute delivery,2025-08-13,2
20250813-00113,Abusive behaviour,2025-08-13,3
20250813-00114,Order was late by 40 mins,2025-08-13,4
20250813-00115,Money not refunded yet,2025-08-13,2
20250813-00116,App keeps crashing,2025-08-13,4
20250813-00117,Need 24x7 Instamart,2025-08-13,3
20250813-00118,App keeps crashing,2025-08-13,3
20250813-00119,Force closes on checkout,2025-08-13,4
20250813-00120,App keeps crashing,2025-08-13,4
20250813-00121,Rider was rude,2025-08-13,4
20250813-00122,Money not refunded yet,2025-08-13,3
20250813-00123,Discount not applied,2025-08-13,1
20250813-00124,Instant bolt delivery was great,2025-08-13,3
20250813-00125,Force closes on checkout,2025-08-13,1
20250813-00126,Map not updating,2025-08-13,4
20250813-00127,Discount not applied,2025-08-13,3
20250813-00128,Refund pending for a week,2025-08-13,2
20250813-00129,Reached very late,2025-08-13,3
20250813-00130,GPS kept jumping,2025-08-13,4
20250813-00131,Need 24x7 Instamart,2025-08-13,5
20250813-00132,Night delivery please,2025-08-13,3
20250813-00133,Delivery stuck on the map,2025-08-13,2
20250813-00134,Promo code failed,2025-08-13,3
20250813-00135,GPS kept jumping,2025-08-13,3
20250813-00136,Refund taking too long,2025-08-13,3
20250813-00137,Rider no show,2025-08-13,3
20250813-00138,GPS kept jumping,2025-08-13,1
20250813-00139,Order was late by 40 mins,2025-08-13,3
20250813-00140,Rotten salad,2025-08-13,2
20250813-00141,Promo code failed,2025-08-13,4
20250813-00142,Force closes on checkout,2025-08-13,2
20250813-00143,Abusive behaviour,2025-08-13,2
20250813-00144,Rider no show,2025-08-13,2
20250813-00145,Money not refunded yet,2025-08-13,4
20250813-00146,Rider was rude,2025-08-13,1
20250813-00147,Very impolite on call,2025-08-13,4
20250813-00148,Map pin wrong,2025-08-13,3
20250813-00149,Reached very late,2025-08-13,2
20250813-00150,Driver took wrong route,2025-08-13,3
20250813-00151,Misbehaved at the door,2025-08-13,3
20250813-00152,Rider no show,2025-08-13,4
20250813-00153,Driver took wrong route,2025-08-13,2
20250813-00154,Please keep Instamart open all night,2025-08-13,2
20250813-00155,Stale paratha,2025-08-13,3
20250813-00156,Delivery stuck on the map,2025-08-13,2
20250813-00157,Rider no show,2025-08-13,3
20250813-00158,Where is 10 min delivery?,2025-08-13,2
