reviewId,reviewText,reviewDate,rating
20250802-00043,Food smelled bad,2025-08-02,3
20250802-00044,Abusive behaviour,2025-08-02,3
20250802-00045,Reached very late,2025-08-02,2
20250802-00046,Order was late by 40 mins,2025-08-02,2
20250802-00047,Rotten salad,2025-08-02,2
20250802-00048,Where is 10 min delivery?,2025-08-02,4
20250802-00049,Delivery stuck on the map,2025-08-02,3
20250802-00050,Order was late by 40 mins,2025-08-02,4
20250802-00051,Misbehaved at the door,2025-08-02,2
20250802-00052,Map pin wrong,2025-08-02,3
20250802-00053,Location inaccurate,2025-08-02,3
20250802-00054,Misbehaved at the door,2025-08-02,3
20250802-00055,Map pin wrong,2025-08-02,5
20250802-00056,App keeps crashing,2025-08-02,2
20250802-00057,Please keep Instamart open all night,2025-08-02,3
20250802-00058,App keeps crashing,2025-08-02,2
20250802-00059,Promo code failed,2025-08-02,3
20250802-00060,Delivery stuck on the map,2025-08-02,2
20250802-00061,Please keep Instamart open all night,2025-08-02,4
20250802-00062,Delivery stuck on the map,2025-08-02,5
20250802-00063,Rotten salad,2025-08-02,3
20250802-00064,Refund taking too long,2025-08-02,4
20250802-00065,Abusive behaviour,2025-08-02,2
20250802-00066,Rider no show,2025-08-02,4
20250802-00067,Map pin wrong,2025-08-02,3
20250802-00068,Promo code failed,2025-08-02,3
20250802-00069,Order was late by 40 mins,2025-08-02,2
20250802-00070,Discount not applied,2025-08-02,1
20250802-00071,Money not refunded yet,2025-08-02,3
20250802-00072,Abusive behaviour,2025-08-02,3
20250802-00073,App keeps crashing,2025-08-02,3
20250802-00074,Refund taking too long,2025-08-02,5
20250802-00075,Discount not applied,2025-08-02,2
20250802-00076,Rotten salad,2025-08-02,2
20250802-00077,App hangs on payment,2025-08-02,4
20250802-00078,Bring back 10 minute delivery,2025-08-02,3
20250802-00079,GPS kept jumping,2025-08-02,3
20250802-00080,Cold pizza,2025-08-02,3
20250802-00081,Driver took wrong route,2025-08-02,2
20250802-00082,Driver took wrong route,2025-08-02,3
20250802-00083,Offer didn't work,2025-08-02,3
20250802-00084,Order was late by 40 mins,2025-08-02,2
20250802-00085,Cold pizza,2025-08-02,3
20250802-00086,Bring back 10 minute delivery,2025-08-02,3
20250802-00087,Night delivery please,2025-08-02,1
20250802-00088,Discount not applied,2025-08-02,2
20250802-00089,Driver took wrong route,2025-08-02,3
20250802-00090,Rotten salad,2025-08-02,5
20250802-00091,Misbehaved at the door,2025-08-02,3
20250802-00092,Driver took wrong route,2025-08-02,1
20250802-00093,Location inaccurate,2025-08-02,3
20250802-00094,Force closes on checkout,2025-08-02,1
20250802-00095,Location inaccurate,2025-08-02,2
20250802-00096,Map pin wrong,2025-08-02,3
20250802-00097,Stale paratha,2025-08-02,3
20250802-00098,Offer didn't work,2025-08-02,5
20250802-00099,GPS kept jumping,2025-08-02,3
20250802-00100,Night delivery please,2025-08-02,1
20250802-00101,Money not refunded yet,2025-08-02,5
20250802-00102,Reached very late,2025-08-02,2
20250802-00103,Map pin wrong,2025-08-02,4
20250802-00104,Reached very late,2025-08-02,4
20250802-00105,Refund taking too long,2025-08-02,1
20250802-00106,Refund pending for a week,2025-08-02,3
20250802-00107,Refund pending for a week,2025-08-02,3
20250802-00108,Instant bolt delivery was great,2025-08-02,2
20250802-00109,App hangs on payment,2025-08-02,3
20250802-00110,Driver took wrong route,2025-08-02,4
20250802-00111,Night delivery please,2025-08-02,3
20250802-00112,Where is 10 min delivery?,2025-08-02,3
20250802-00113,Need 24x7 Instamart,2025-08-02,2
20250802-00114,Burger arrived cold and soggy,2025-08-02,4
20250802-00115,Driver took wrong route,2025-08-02,3
20250802-00116,Please keep Instamart open all night,2025-08-02,4
20250802-00117,Promo code failed,2025-08-02,2
20250802-00118,Need 24x7 Instamart,2025-08-02,3
20250802-00119,Driver took wrong route,2025-08-02,4
20250802-00120,App keeps crashing,2025-08-02,1
20250802-00121,Instant bolt delivery was great,2025-08-02,3
20250802-00122,Stale paratha,2025-08-02,2
20250802-00123,Misbehaved at the door,2025-08-02,3
20250802-00124,Order was late by 40 mins,2025-08-02,2
20250802-00125,Driver took wrong route,2025-08-02,2
20250802-00126,Location inaccurate,2025-08-02,2
20250802-00127,Reached very late,2025-08-02,2
20250802-00128,Refund pending for a week,2025-08-02,4
20250802-00129,Food smelled bad,2025-08-02,2
20250802-00130,Food smelled bad,2025-08-02,2
20250802-00131,Delivery stuck on the map,2025-08-02,2
20250802-00132,Discount not applied,2025-08-02,3
20250802-00133,Where is 10 min delivery?,2025-08-02,4
20250802-00134,Rotten salad,2025-08-02,2
20250802-00135,Refund pending for a week,2025-08-02,3
20250802-00136,Offer didn't work,2025-08-02,1
20250802-00137,Reached very late,2025-08-02,2
20250802-00138,Refund taking too long,2025-08-02,3
20250802-00139,Need 24x7 Instamart,2025-08-02,3
20250802-00140,Bring back 10 minute delivery,2025-08-02,3
20250802-00141,Rider no show,2025-08-02,3
20250802-00142,Coupon not working,2025-08-02,4
20250802-00143,GPS kept jumping,2025-08-02,3
20250802-00144,Instant bolt delivery was great,2025-08-02,3
20250802-00145,Delivery stuck on the map,2025-08-02,5
20250802-00146,Force closes on checkout,2025-08-02,3
20250802-00147,Driver took wrong route,2025-08-02,4
20250802-00148,Very impolite on call,2025-08-02,4
20250802-00149,Instant bolt delivery was great,2025-08-02,3
20250802-00150,Stale paratha,2025-08-02,3
20250802-00151,Reached very late,2025-08-02,2
20250802-00152,Misbehaved at the door,2025-08-02,2
20250802-00153,GPS kept jumping,2025-08-02,3
20250802-00154,Refund taking too long,2025-08-02,2
20250802-00155,Rider no show,2025-08-02,3
20250802-00156,Food smelled bad,2025-08-02,2
20250802-00157,Order was late by 40 mins,2025-08-02,2
20250802-00158,Rider no show,2025-08-02,1
20250802-00159,Location inaccurate,2025-08-02,2
20250802-00160,Discount not applied,2025-08-02,2
20250802-00161,Refund taking too long,2025-08-02,3
20250802-00162,Refund pending for a week,2025-08-02,1
20250802-00163,Bring back 10 minute delivery,2025-08-02,3
20250802-00164,Driver took wrong route,2025-08-02,3
20250802-00165,Refund pending for a week,2025-08-02,3
20250802-00166,Map not updating,2025-08-02,2
20250802-00167,Cold pizza,2025-08-02,3
20250802-00168,Reached very late,2025-08-02,3
20250802-00169,Rider was rude,2025-08-02,3
20250802-00170,Reached very late,2025-08-02,2
20250802-00171,Food smelled bad,2025-08-02,2
20250802-00172,App hangs on payment,2025-08-02,3
20250802-00173,Rider no show,2025-08-02,4
20250802-00174,Map pin wrong,2025-08-02,2
20250802-00175,App keeps crashing,2025-08-02,3
20250802-00176,GPS kept jumping,2025-08-02,3
20250802-00177,Refund taking too long,2025-08-02,2
20250802-00178,Please keep Instamart open all night,2025-08-02,2
20250802-00179,Location inaccurate,2025-08-02,2
20250802-00180,Rider was rude,2025-08-02,3
20250802-00181,Money not refunded yet,2025-08-02,4
20250802-00182,Order was late by 40 mins,2025-08-02,1
20250802-00183,Rider no show,2025-08-02,3
20250802-00184,Refund pending for a week,2025-08-02,2
20250802-00185,Coupon not working,2025-08-02,4
20250802-00186,Map pin wrong,2025-08-02,2
20250802-00187,Bring back 10 minute delivery,2025-08-02,4
20250802-00188,Bring back 10 minute delivery,2025-08-02,2
20250802-00189,Where is 10 min delivery?,2025-08-02,2
20250802-00190,Discount not applied,2025-08-02,3
20250802-00191,Night delivery please,2025-08-02,5
