reviewId,reviewText,reviewDate,rating
20250807-00072,Offer didn't work,2025-08-07,3
20250807-00073,Night delivery please,2025-08-07,4
20250807-00074,Need 24x7 Instamart,2025-08-07,3
20250807-00075,Offer didn't work,2025-08-07,2
20250807-00076,Food smelled bad,2025-08-07,3
20250807-00077,Refund taking too long,2025-08-07,4
20250807-00078,Misbehaved at the door,2025-08-07,3
20250807-00079,Please keep Instamart open all night,2025-08-07,4
20250807-00080,Rider was rude,2025-08-07,3
20250807-00081,Refund taking too long,2025-08-07,3
20250807-00082,Driver took wrong route,2025-08-07,4
20250807-00083,App keeps crashing,2025-08-07,2
20250807-00084,Refund pending for a week,2025-08-07,2
20250807-00085,App hangs on payment,2025-08-07,4
20250807-00086,Food smelled bad,2025-08-07,2
20250807-00087,App keeps crashing,2025-08-07,2
20250807-00088,Offer didn't work,2025-08-07,4
20250807-00089,Refund taking too long,2025-08-07,2
20250807-00090,Discount not applied,2025-08-07,4
20250807-00091,Money not refunded yet,2025-08-07,2
20250807-00092,Coupon not working,2025-08-07,2
20250807-00093,Money not refunded yet,2025-08-07,3
20250807-00094,Driver took wrong route,2025-08-07,5
20250807-00095,Reached very late,2025-08-07,2
20250807-00096,Very impolite on call,2025-08-07,2
20250807-00097,Delivery stuck on the map,2025-08-07,4
20250807-00098,Please keep Instamart open all night,2025-08-07,3
20250807-00099,Driver took wrong route,2025-08-07,2
20250807-00100,Money not refunded yet,2025-08-07,2
20250807-00101,Delivery stuck on the map,2025-08-07,4
20250807-00102,Where is 10 min delivery?,2025-08-07,2
20250807-00103,Night delivery please,2025-08-07,2
20250807-00104,Offer didn't work,2025-08-07,3
20250807-00105,Force closes on checkout,2025-08-07,3
20250807-00106,App hangs on payment,2025-08-07,2
20250807-00107,Rider no show,2025-08-07,4
20250807-00108,Rotten salad,2025-08-07,1
20250807-00109,Offer didn't work,2025-08-07,3
20250807-00110,Misbehaved at the door,2025-08-07,5
20250807-00111,Delivery stuck on the map,2025-08-07,3
20250807-00112,Please keep Instamart open all night,2025-08-07,3
20250807-00113,App keeps crashing,2025-08-07,2
20250807-00114,Misbehaved at the door,2025-08-07,2
20250807-00115,Misbehaved at the door,2025-08-07,1
20250807-00116,Map not updating,2025-08-07,2
20250807-00117,Stale paratha,2025-08-07,4
20250807-00118,Driver took wrong route,2025-08-07,2
20250807-00119,Reached very late,2025-08-07,3
20250807-00120,Order was late by 40 mins,2025-08-07,4
20250807-00121,Night delivery please,2025-08-07,2
20250807-00122,App hangs on payment,2025-08-07,5
20250807-00123,Offer didn't work,2025-08-07,5
20250807-00124,Delivery stuck on the map,2025-08-07,2
20250807-00125,Reached very late,2025-08-07,3
20250807-00126,Force closes on checkout,2025-08-07,2
20250807-00127,Misbehaved at the door,2025-08-07,4
20250807-00128,Driver took wrong route,2025-08-07,3
20250807-00129,Misbehaved at the door,2025-08-07,3
20250807-00130,Rider no show,2025-08-07,3
20250807-00131,Force closes on checkout,2025-08-07,2
20250807-00132,Abusive behaviour,2025-08-07,3
20250807-00133,Refund taking too long,2025-08-07,3
20250807-00134,Force closes on checkout,2025-08-07,3
20250807-00135,Cold pizza,2025-08-07,2
20250807-00136,Refund pending for a week,2025-08-07,2
20250807-00137,Force closes on checkout,2025-08-07,2
20250807-00138,Money not refunded yet,2025-08-07,1
20250807-00139,Food smelled bad,2025-08-07,2
20250807-00140,Order was late by 40 mins,2025-08-07,3
20250807-00141,Money not refunded yet,2025-08-07,3
20250807-00142,Driver took wrong route,2025-08-07,3
20250807-00143,Rider no show,2025-08-07,3
20250807-00144,Cold pizza,2025-08-07,2
20250807-00145,Very impolite on call,2025-08-07,1
20250807-00146,Burger arrived cold and soggy,2025-08-07,2
20250807-00147,Burger arrived cold and soggy,2025-08-07,4
20250807-00148,Offer didn't work,2025-08-07,3
20250807-00149,Promo code failed,2025-08-07,3
20250807-00150,App keeps crashing,2025-08-07,2
20250807-00151,Promo code failed,2025-08-07,3
20250807-00152,Map pin wrong,2025-08-07,2
20250807-00153,Rider was rude,2025-08-07,1
20250807-00154,Where is 10 min delivery?,2025-08-07,2
20250807-00155,Rider no show,2025-08-07,3
20250807-00156,Map not updating,2025-08-07,3
20250807-00157,Need 24x7 Instamart,2025-08-07,3
20250807-00158,Driver took wrong route,2025-08-07,4
