reviewId,reviewText,reviewDate,rating
20250816-00045,Refund taking too long,2025-08-16,4
20250816-00046,Stale paratha,2025-08-16,2
20250816-00047,Misbehaved at the door,2025-08-16,3
20250816-00048,GPS kept jumping,2025-08-16,3
20250816-00049,Force closes on checkout,2025-08-16,4
20250816-00050,Order was late by 40 mins,2025-08-16,3
20250816-00051,Offer didn't work,2025-08-16,2
20250816-00052,Discount not applied,2025-08-16,3
20250816-00053,Reached very late,2025-08-16,3
20250816-00054,Burger arrived cold and soggy,2025-08-16,3
20250816-00055,Delivery stuck on the map,2025-08-16,5
20250816-00056,Money not refunded yet,2025-08-16,3
20250816-00057,Cold pizza,2025-08-16,2
20250816-00058,Rider no show,2025-08-16,4
20250816-00059,Offer didn't work,2025-08-16,3
20250816-00060,Bring back 10 minute delivery,2025-08-16,4
20250816-00061,Need 24x7 Instamart,2025-08-16,2
20250816-00062,Where is 10 min delivery?,2025-08-16,4
20250816-00063,App hangs on payment,2025-08-16,2
20250816-00064,Rider was rude,2025-08-16,2
20250816-00065,Abusive behaviour,2025-08-16,3
20250816-00066,App hangs on payment,2025-08-16,2
20250816-00067,Offer didn't work,2025-08-16,3
20250816-00068,Rotten salad,2025-08-16,4
20250816-00069,Night delivery please,2025-08-16,3
20250816-00070,GPS kept jumping,2025-08-16,4
20250816-00071,Discount not applied,2025-08-16,1
20250816-00072,Promo code failed,2025-08-16,3
20250816-00073,Refund taking too long,2025-08-16,3
20250816-00074,Rider no show,2025-08-16,2
20250816-00075,Need 24x7 Instamart,2025-08-16,1
20250816-00076,Money not refunded yet,2025-08-16,1
20250816-00077,Order was late by 40 mins,2025-08-16,5
20250816-00078,Map not updating,2025-08-16,2
20250816-00079,Map pin wrong,2025-08-16,2
20250816-00080,Order was late by 40 mins,2025-08-16,1
20250816-00081,Instant bolt delivery was great,2025-08-16,2
20250816-00082,Driver took wrong route,2025-08-16,5
20250816-00083,Money not refunded yet,2025-08-16,1
20250816-00084,Promo code failed,2025-08-16,3
20250816-00085,Misbehaved at the door,2025-08-16,3
20250816-00086,Need 24x7 Instamart,2025-08-16,3
20250816-00087,Order was late by 40 mins,2025-08-16,2
20250816-00088,Misbehaved at the door,2025-08-16,1
20250816-00089,Reached very late,2025-08-16,2
20250816-00090,Where is 10 min delivery?,2025-08-16,2
20250816-00091,Promo code failed,2025-08-16,1
20250816-00092,Bring back 10 minute delivery,2025-08-16,3
20250816-00093,Refund taking too long,2025-08-16,3
20250816-00094,Offer didn't work,2025-08-16,3
20250816-00095,Coupon not working,2025-08-16,2
20250816-00096,Need 24x7 Instamart,2025-08-16,2
20250816-00097,Instant bolt delivery was great,2025-08-16,2
20250816-00098,Instant bolt delivery was great,2025-08-16,2
20250816-00099,Reached very late,2025-08-16,4
20250816-00100,Delivery stuck on the map,2025-08-16,3
20250816-00101,Food smelled bad,2025-08-16,3
20250816-00102,Rider no show,2025-08-16,4
20250816-00103,Food smelled bad,2025-08-16,5
20250816-00104,Abusive behaviour,2025-08-16,2
20250816-00105,Rider no show,2025-08-16,2
20250816-00106,Discount not applied,2025-08-16,3
20250816-00107,Discount not applied,2025-08-16,4
20250816-00108,Stale paratha,2025-08-16,3
20250816-00109,Abusive behaviour,2025-08-16,4
20250816-00110,Rider was rude,2025-08-16,2
20250816-00111,Driver took wrong route,2025-08-16,3
20250816-00112,Map pin wrong,2025-08-16,2
20250816-00113,Rotten salad,2025-08-16,3
20250816-00114,Coupon not working,2025-08-16,3
20250816-00115,Food smelled bad,2025-08-16,4
20250816-00116,Refund pending for a week,2025-08-16,3
20250816-00117,Money not refunded yet,2025-08-16,3
20250816-00118,Food smelled bad,2025-08-16,4
20250816-00119,Reached very late,2025-08-16,2
20250816-00120,Delivery stuck on the map,2025-08-16,2
20250816-00121,Order was late by 40 mins,2025-08-16,4
20250816-00122,Location inaccurate,2025-08-16,3
20250816-00123,Map pin wrong,2025-08-16,2
20250816-00124,Misbehaved at the door,2025-08-16,4
20250816-00125,Please keep Instamart open all night,2025-08-16,3
20250816-00126,Coupon not working,2025-08-16,3
20250816-00127,Refund pending for a week,2025-08-16,3
20250816-00128,Order was late by 40 mins,2025-08-16,1
20250816-00129,Promo code failed,2025-08-16,4
20250816-00130,Food smelled bad,2025-08-16,3
20250816-00131,Delivery stuck on the map,2025-08-16,1
20250816-00132,Refund taking too long,2025-08-16,4
20250816-00133,Coupon not working,2025-08-16,2
20250816-00134,Refund pending for a week,2025-08-16,3
20250816-00135,Refund pending for a week,2025-08-16,1
20250816-00136,Refund taking too long,2025-08-16,4
20250816-00137,Reached very late,2025-08-16,2
20250816-00138,Abusive behaviour,2025-08-16,5
20250816-00139,Where is 10 min delivery?,2025-08-16,2
20250816-00140,Coupon not working,2025-08-16,3
20250816-00141,Refund pending for a week,2025-08-16,1
20250816-00142,Force closes on checkout,2025-08-16,3
20250816-00143,Very impolite on call,2025-08-16,3
20250816-00144,Offer didn't work,2025-08-16,2
20250816-00145,GPS kept jumping,2025-08-16,2
20250816-00146,Refund pending for a week,2025-08-16,4
20250816-00147,Refund pending for a week,2025-08-16,2
20250816-00148,Money not refunded yet,2025-08-16,3
20250816-00149,Location inaccurate,2025-08-16,1
20250816-00150,Food smelled bad,2025-08-16,3
20250816-00151,Refund pending for a week,2025-08-16,4
20250816-00152,Offer didn't work,2025-08-16,3
20250816-00153,Money not refunded yet,2025-08-16,3
20250816-00154,App hangs on payment,2025-08-16,3
20250816-00155,Very impolite on call,2025-08-16,3
20250816-00156,Order was late by 40 mins,2025-08-16,2
20250816-00157,Refund taking too long,2025-08-16,3
20250816-00158,Misbehaved at the door,2025-08-16,3
20250816-00159,Stale paratha,2025-08-16,2
20250816-00160,Discount not applied,2025-08-16,2
20250816-00161,Coupon not working,2025-08-16,4
20250816-00162,GPS kept jumping,2025-08-16,2
20250816-00163,Burger arrived cold and soggy,2025-08-16,5
20250816-00164,Stale paratha,2025-08-16,2
20250816-00165,App keeps crashing,2025-08-16,3
20250816-00166,Abusive behaviour,2025-08-16,2
20250816-00167,Refund pending for a week,2025-08-16,4
20250816-00168,Promo code failed,2025-08-16,3
20250816-00169,Offer didn't work,2025-08-16,3
20250816-00170,Refund pending for a week,2025-08-16,4
20250816-00171,Refund pending for a week,2025-08-16,4
20250816-00172,Map pin wrong,2025-08-16,3
20250816-00173,Refund taking too long,2025-08-16,4
20250816-00174,Force closes on checkout,2025-08-16,4
20250816-00175,Order was late by 40 mins,2025-08-16,3
20250816-00176,Money not refunded yet,2025-08-16,4
20250816-00177,Discount not applied,2025-08-16,2
20250816-00178,Burger arrived cold and soggy,2025-08-16,3
20250816-00179,Abusive behaviour,2025-08-16,3
20250816-00180,App keeps crashing,2025-08-16,2
20250816-00181,Food smelled bad,2025-08-16,3
20250816-00182,Order was late by 40 mins,2025-08-16,1
20250816-00183,Discount not applied,2025-08-16,2
20250816-00184,Need 24x7 Instamart,2025-08-16,3
20250816-00185,Map not updating,2025-08-16,4
20250816-00186,GPS kept jumping,2025-08-16,2
20250816-00187,Rider was rude,2025-08-16,3
20250816-00188,Very impolite on call,2025-08-16,4
20250816-00189,Cold pizza,2025-08-16,5
20250816-00190,Money not refunded yet,2025-08-16,4
20250816-00191,Rotten salad,2025-08-16,3
20250816-00192,Coupon not working,2025-08-16,2
20250816-00193,Where is 10 min delivery?,2025-08-16,2
20250816-00194,Very impolite on call,2025-08-16,2
20250816-00195,Money not refunded yet,2025-08-16,3
20250816-00196,Refund taking too long,2025-08-16,3
20250816-00197,Need 24x7 Instamart,2025-08-16,2
20250816-00198,Order was late by 40 mins,2025-08-16,4
20250816-00199,Offer didn't work,2025-08-16,3
20250816-00200,Map not updating,2025-08-16,2
20250816-00201,Where is 10 min delivery?,2025-08-16,4
20250816-00202,App hangs on payment,2025-08-16,1
20250816-00203,Stale paratha,2025-08-16,3
20250816-00204,Delivery stuck on the map,2025-08-16,2
20250816-00205,Rotten salad,2025-08-16,3
20250816-00206,Reached very late,2025-08-16,1
20250816-00207,Refund pending for a week,2025-08-16,1
20250816-00208,Delivery stuck on the map,2025-08-16,4
20250816-00209,Refund pending for a week,2025-08-16,5
20250816-00210,Rider no show,2025-08-16,3
20250816-00211,Delivery stuck on the map,2025-08-16,3
20250816-00212,Money not refunded yet,2025-08-16,4
20250816-00213,Location inaccurate,2025-08-16,3
20250816-00214,Instant bolt delivery was great,2025-08-16,1
20250816-00215,Instant bolt delivery was great,2025-08-16,4
20250816-00216,Misbehaved at the door,2025-08-16,3
20250816-00217,Coupon not working,2025-08-16,3
20250816-00218,Rotten salad,2025-08-16,2
20250816-00219,Delivery stuck on the map,2025-08-16,4
20250816-00220,Refund pending for a week,2025-08-16,3
20250816-00221,Misbehaved at the door,2025-08-16,5
20250816-00222,Please keep Instamart open all night,2025-08-16,4
20250816-00223,Delivery stuck on the map,2025-08-16,2
20250816-00224,Rider was rude,2025-08-16,4
20250816-00225,Rotten salad,2025-08-16,2
20250816-00226,Misbehaved at the door,2025-08-16,4
20250816-00227,Misbehaved at the door,2025-08-16,3
20250816-00228,Stale paratha,2025-08-16,3
20250816-00229,Delivery stuck on the map,2025-08-16,3
20250816-00230,Please keep Instamart open all night,2025-08-16,3
20250816-00231,App keeps crashing,2025-08-16,2
20250816-00232,Rider no show,2025-08-16,2
20250816-00233,Bring back 10 minute delivery,2025-08-16,1
20250816-00234,Bring back 10 minute delivery,2025-08-16,4
20250816-00235,Please keep Instamart open all night,2025-08-16,2
20250816-00236,Offer didn't work,2025-08-16,2
20250816-00237,Force closes on checkout,2025-08-16,3
20250816-00238,Order was late by 40 mins,2025-08-16,1
20250816-00239,Force closes on checkout,2025-08-16,4
20250816-00240,Delivery stuck on the map,2025-08-16,3
20250816-00241,Location inaccurate,2025-08-16,4
20250816-00242,Need 24x7 Instamart,2025-08-16,3
20250816-00243,Where is 10 min delivery?,2025-08-16,4
20250816-00244,Driver took wrong route,2025-08-16,3
20250816-00245,Delivery stuck on the map,2025-08-16,2
20250816-00246,Delivery stuck on the map,2025-08-16,2
20250816-00247,Rider no show,2025-08-16,4
20250816-00248,Discount not applied,2025-08-16,2
20250816-00249,Refund pending for a week,2025-08-16,2
20250816-00250,Rotten salad,2025-08-16,4
20250816-00251,Cold pizza,2025-08-16,3
20250816-00252,Please keep Instamart open all night,2025-08-16,3
20250816-00253,Night delivery please,2025-08-16,5
20250816-00254,Delivery stuck on the map,2025-08-16,5
20250816-00255,Bring back 10 minute delivery,2025-08-16,3
20250816-00256,Delivery stuck on the map,2025-08-16,4
20250816-00257,Reached very late,2025-08-16,3
20250816-00258,Force closes on checkout,2025-08-16,2
20250816-00259,Delivery stuck on the map,2025-08-16,2
20250816-00260,Refund taking too long,2025-08-16,2
20250816-00261,Refund pending for a week,2025-08-16,3
