reviewId,reviewText,reviewDate,rating
20250812-00126,Food smelled bad,2025-08-12,3
20250812-00127,Cold pizza,2025-08-12,3
20250812-00128,Instant bolt delivery was great,2025-08-12,4
20250812-00129,Refund taking too long,2025-08-12,2
20250812-00130,Cold pizza,2025-08-12,2
20250812-00131,Reached very late,2025-08-12,2
20250812-00132,Rider was rude,2025-08-12,2
20250812-00133,Reached very late,2025-08-12,3
20250812-00134,Please keep Instamart open all night,2025-08-12,4
20250812-00135,Rider was rude,2025-08-12,2
20250812-00136,Location inaccurate,2025-08-12,1
20250812-00137,Rider no show,2025-08-12,3
20250812-00138,Money not refunded yet,2025-08-12,2
20250812-00139,Cold pizza,2025-08-12,2
20250812-00140,Cold pizza,2025-08-12,4
20250812-00141,Abusive behaviour,2025-08-12,2
20250812-00142,Force closes on checkout,2025-08-12,2
20250812-00143,Delivery stuck on the map,2025-08-12,3
20250812-00144,Offer didn't work,2025-08-12,3
20250812-00145,GPS kept jumping,2025-08-12,5
20250812-00146,Promo code failed,2025-08-12,3
20250812-00147,Promo code failed,2025-08-12,2
20250812-00148,Refund pending for a week,2025-08-12,4
20250812-00149,Rider no show,2025-08-12,5
20250812-00150,App keeps crashing,2025-08-12,2
20250812-00151,Rider was rude,2025-08-12,3
20250812-00152,App keeps crashing,2025-08-12,3
20250812-00153,GPS kept jumping,2025-08-12,2
20250812-00154,Offer didn't work,2025-08-12,4
20250812-00155,Map not updating,2025-08-12,3
20250812-00156,Bring back 10 minute delivery,2025-08-12,2
20250812-00157,App hangs on payment,2025-08-12,3
20250812-00158,Delivery stuck on the map,2025-08-12,1
20250812-00159,Driver took wrong route,2025-08-12,3
20250812-00160,Rotten salad,2025-08-12,3
20250812-00161,Promo code failed,2025-08-12,3
20250812-00162,Rider was rude,2025-08-12,3
20250812-00163,GPS kept jumping,2025-08-12,3
20250812-00164,Promo code failed,2025-08-12,3
20250812-00165,Burger arrived cold and soggy,2025-08-12,3
20250812-00166,Order was late by 40 mins,2025-08-12,4
20250812-00167,Location inaccurate,2025-08-12,2
20250812-00168,Promo code failed,2025-08-12,3
20250812-00169,Rider was rude,2025-08-12,3
20250812-00170,Refund pending for a week,2025-08-12,1
20250812-00171,Map not updating,2025-08-12,5
20250812-00172,Force closes on checkout,2025-08-12,3
20250812-00173,Location inaccurate,2025-08-12,3
20250812-00174,Instant bolt delivery was great,2025-08-12,2
20250812-00175,Delivery stuck on the map,2025-08-12,3
20250812-00176,Reached very late,2025-08-12,3
20250812-00177,Food smelled bad,2025-08-12,1
20250812-00178,Location inaccurate,2025-08-12,3
20250812-00179,Please keep Instamart open all night,2025-08-12,1
20250812-00180,Stale paratha,2025-08-12,3
20250812-00181,Refund taking too long,2025-08-12,3
20250812-00182,Abusive behaviour,2025-08-12,2
20250812-00183,Rider no show,2025-08-12,4
20250812-00184,Driver took wrong route,2025-08-12,3
20250812-00185,Reached very late,2025-08-12,3
20250812-00186,Location inaccurate,2025-08-12,2
20250812-00187,Discount not applied,2025-08-12,3
20250812-00188,Reached very late,2025-08-12,2
20250812-00189,Driver took wrong route,2025-08-12,1
20250812-00190,Delivery stuck on the map,2025-08-12,3
20250812-00191,Rider no show,2025-08-12,2
