reviewId,reviewText,reviewDate,rating
20250831-00051,Bring back 10 minute delivery,2025-08-31,3
20250831-00052,Rider no show,2025-08-31,3
20250831-00053,Food smelled bad,2025-08-31,1
20250831-00054,Order was late by 40 mins,2025-08-31,3
20250831-00055,Coupon not working,2025-08-31,3
20250831-00056,Offer didn't work,2025-08-31,4
20250831-00057,Where is 10 min delivery?,2025-08-31,2
20250831-00058,Money not refunded yet,2025-08-31,2
20250831-00059,App keeps crashing,2025-08-31,3
20250831-00060,App keeps crashing,2025-08-31,4
20250831-00061,Coupon not working,2025-08-31,4
20250831-00062,Map pin wrong,2025-08-31,2
20250831-00063,GPS kept jumping,2025-08-31,3
20250831-00064,Coupon not working,2025-08-31,4
20250831-00065,Coupon not working,2025-08-31,3
20250831-00066,Food smelled bad,2025-08-31,3
20250831-00067,Food smelled bad,2025-08-31,3
20250831-00068,Order was late by 40 mins,2025-08-31,1
20250831-00069,Misbehaved at the door,2025-08-31,1
20250831-00070,GPS kept jumping,2025-08-31,2
20250831-00071,Refund pending for a week,2025-08-31,3
20250831-00072,Refund taking too long,2025-08-31,2
20250831-00073,Refund pending for a week,2025-08-31,2
20250831-00074,Refund pending for a week,2025-08-31,2
20250831-00075,Location inaccurate,2025-08-31,2
20250831-00076,Please keep Instamart open all night,2025-08-31,4
20250831-00077,Force closes on checkout,2025-08-31,2
20250831-00078,App keeps crashing,2025-08-31,4
20250831-00079,Stale paratha,2025-08-31,3
20250831-00080,Map pin wrong,2025-08-31,1
20250831-00081,Offer didn't work,2025-08-31,3
20250831-00082,Instant bolt delivery was great,2025-08-31,3
20250831-00083,Force closes on checkout,2025-08-31,2
20250831-00084,Map pin wrong,2025-08-31,4
20250831-00085,Refund pending for a week,2025-08-31,5
20250831-00086,Please keep Instamart open all night,2025-08-31,2
20250831-00087,Location inaccurate,2025-08-31,3
20250831-00088,Offer didn't work,2025-08-31,3
20250831-00089,App keeps crashing,2025-08-31,3
20250831-00090,Night delivery please,2025-08-31,3
20250831-00091,Refund taking too long,2025-08-31,2
20250831-00092,Stale paratha,2025-08-31,4
20250831-00093,Refund pending for a week,2025-08-31,4
20250831-00094,Force closes on checkout,2025-08-31,1
20250831-00095,Driver took wrong route,2025-08-31,3
20250831-00096,Map pin wrong,2025-08-31,1
20250831-00097,Reached very late,2025-08-31,2
20250831-00098,Refund taking too long,2025-08-31,3
20250831-00099,Refund pending for a week,2025-08-31,4
20250831-00100,Burger arrived cold and soggy,2025-08-31,3
20250831-00101,Map not updating,2025-08-31,3
20250831-00102,Instant bolt delivery was great,2025-08-31,5
20250831-00103,Food smelled bad,2025-08-31,4
20250831-00104,Need 24x7 Instamart,2025-08-31,3
20250831-00105,Reached very late,2025-08-31,4
20250831-00106,Money not refunded yet,2025-08-31,3
20250831-00107,Rotten salad,2025-08-31,1
20250831-00108,Please keep Instamart open all night,2025-08-31,2
20250831-00109,Stale paratha,2025-08-31,3
20250831-00110,Instant bolt delivery was great,2025-08-31,3
20250831-00111,App hangs on payment,2025-08-31,4
20250831-00112,GPS kept jumping,2025-08-31,5
20250831-00113,Stale paratha,2025-08-31,2
20250831-00114,Refund taking too long,2025-08-31,2
20250831-00115,Burger arrived cold and soggy,2025-08-31,4
20250831-00116,Rider no show,2025-08-31,3
20250831-00117,Instant bolt delivery was great,2025-08-31,2
20250831-00118,App keeps crashing,2025-08-31,5
20250831-00119,Reached very late,2025-08-31,3
20250831-00120,Rider was rude,2025-08-31,3
20250831-00121,Offer didn't work,2025-08-31,3
20250831-00122,Offer didn't work,2025-08-31,3
20250831-00123,Food smelled bad,2025-08-31,4
20250831-00124,Very impolite on call,2025-08-31,2
20250831-00125,Rider no show,2025-08-31,3
20250831-00126,Please keep Instamart open all night,2025-08-31,3
20250831-00127,Delivery stuck on the map,2025-08-31,2
20250831-00128,Refund taking too long,2025-08-31,2
20250831-00129,Burger arrived cold and soggy,2025-08-31,3
20250831-00130,Driver took wrong route,2025-08-31,3
20250831-00131,Coupon not working,2025-08-31,1
20250831-00132,Food smelled bad,2025-08-31,5
20250831-00133,App keeps crashing,2025-08-31,1
20250831-00134,Force closes on checkout,2025-08-31,3
20250831-00135,Driver took wrong route,2025-08-31,3
20250831-00136,Food smelled bad,2025-08-31,4
20250831-00137,Map not updating,2025-08-31,5
20250831-00138,Reached very late,2025-08-31,3
20250831-00139,App hangs on payment,2025-08-31,3
20250831-00140,Rider no show,2025-08-31,3
20250831-00141,Rider was rude,2025-08-31,4
20250831-00142,Offer didn't work,2025-08-31,2
20250831-00143,Offer didn't work,2025-08-31,2
20250831-00144,Order was late by 40 mins,2025-08-31,3
20250831-00145,Driver took wrong route,2025-08-31,2
20250831-00146,Need 24x7 Instamart,2025-08-31,4
20250831-00147,Reached very late,2025-08-31,3
20250831-00148,Driver took wrong route,2025-08-31,5
20250831-00149,Very impolite on call,2025-08-31,3
20250831-00150,Delivery stuck on the map,2025-08-31,3
20250831-00151,Refund taking too long,2025-08-31,5
20250831-00152,Delivery stuck on the map,2025-08-31,2
20250831-00153,Coupon not working,2025-08-31,2
20250831-00154,Where is 10 min delivery?,2025-08-31,5
20250831-00155,GPS kept jumping,2025-08-31,2
20250831-00156,Refund taking too long,2025-08-31,2
20250831-00157,Refund pending for a week,2025-08-31,1
20250831-00158,GPS kept jumping,2025-08-31,3
20250831-00159,Offer didn't work,2025-08-31,3
20250831-00160,Driver took wrong route,2025-08-31,3
20250831-00161,Food smelled bad,2025-08-31,2
20250831-00162,Money not refunded yet,2025-08-31,4
20250831-00163,Refund pending for a week,2025-08-31,2
20250831-00164,Promo code failed,2025-08-31,4
20250831-00165,Stale paratha,2025-08-31,3
20250831-00166,Where is 10 min delivery?,2025-08-31,3
20250831-00167,Location inaccurate,2025-08-31,4
20250831-00168,Map not updating,2025-08-31,2
20250831-00169,Reached very late,2025-08-31,2
20250831-00170,Please keep Instamart open all night,2025-08-31,4
20250831-00171,Burger arrived cold and soggy,2025-08-31,2
20250831-00172,App keeps crashing,2025-08-31,4
20250831-00173,Force closes on checkout,2025-08-31,1
20250831-00174,Force closes on checkout,2025-08-31,2
20250831-00175,Rider no show,2025-08-31,2
20250831-00176,Rider was rude,2025-08-31,3
20250831-00177,Bring back 10 minute delivery,2025-08-31,3
20250831-00178,Rider was rude,2025-08-31,3
20250831-00179,App hangs on payment,2025-08-31,2
20250831-00180,Refund taking too long,2025-08-31,2
20250831-00181,Reached very late,2025-08-31,3
20250831-00182,Promo code failed,2025-08-31,4
20250831-00183,Driver took wrong route,2025-08-31,3
20250831-00184,Money not refunded yet,2025-08-31,3
20250831-00185,Night delivery please,2025-08-31,2
20250831-00186,Need 24x7 Instamart,2025-08-31,2
20250831-00187,Map not updating,2025-08-31,2
20250831-00188,Very impolite on call,2025-08-31,3
20250831-00189,Stale paratha,2025-08-31,3
20250831-00190,Force closes on checkout,2025-08-31,4
20250831-00191,Driver took wrong route,2025-08-31,2
20250831-00192,Cold pizza,2025-08-31,2
20250831-00193,Coupon not working,2025-08-31,3
20250831-00194,Money not refunded yet,2025-08-31,2
20250831-00195,Cold pizza,2025-08-31,3
20250831-00196,Rider no show,2025-08-31,2
20250831-00197,Rider no show,2025-08-31,3
20250831-00198,Food smelled bad,2025-08-31,2
20250831-00199,Refund pending for a week,2025-08-31,3
20250831-00200,Misbehaved at the door,2025-08-31,3
20250831-00201,Coupon not working,2025-08-31,1
20250831-00202,App hangs on payment,2025-08-31,3
20250831-00203,Rider was rude,2025-08-31,4
20250831-00204,Instant bolt delivery was great,2025-08-31,2
20250831-00205,Rider no show,2025-08-31,4
20250831-00206,Reached very late,2025-08-31,4
20250831-00207,Stale paratha,2025-08-31,4
20250831-00208,Map pin wrong,2025-08-31,3
20250831-00209,GPS kept jumping,2025-08-31,3
20250831-00210,Very impolite on call,2025-08-31,3
20250831-00211,Bring back 10 minute delivery,2025-08-31,3
20250831-00212,Location inaccurate,2025-08-31,5
20250831-00213,Rotten salad,2025-08-31,5
20250831-00214,Stale paratha,2025-08-31,2
20250831-00215,Stale paratha,2025-08-31,4
20250831-00216,Refund pending for a week,2025-08-31,4
20250831-00217,Discount not applied,2025-08-31,3
20250831-00218,Rider was rude,2025-08-31,3
20250831-00219,Coupon not working,2025-08-31,4
