reviewId,reviewText,reviewDate,rating
20250808-00075,Cold pizza,2025-08-08,2
20250808-00076,Bring back 10 minute delivery,2025-08-08,3
20250808-00077,Rotten salad,2025-08-08,4
20250808-00078,Stale paratha,2025-08-08,3
20250808-00079,Location inaccurate,2025-08-08,4
20250808-00080,Refund pending for a week,2025-08-08,3
20250808-00081,Reached very late,2025-08-08,4
20250808-00082,Driver took wrong route,2025-08-08,4
20250808-00083,Rotten salad,2025-08-08,1
20250808-00084,Rider no show,2025-08-08,3
20250808-00085,Reached very late,2025-08-08,1
20250808-00086,Abusive behaviour,2025-08-08,4
20250808-00087,Please keep Instamart open all night,2025-08-08,3
20250808-00088,Rider no show,2025-08-08,3
20250808-00089,Food smelled bad,2025-08-08,4
20250808-00090,Discount not applied,2025-08-08,1
20250808-00091,Abusive behaviour,2025-08-08,4
20250808-00092,Stale paratha,2025-08-08,3
20250808-00093,Promo code failed,2025-08-08,2
20250808-00094,Money not refunded yet,2025-08-08,4
20250808-00095,Force closes on checkout,2025-08-08,2
20250808-00096,Rotten salad,2025-08-08,2
20250808-00097,Driver took wrong route,2025-08-08,2
20250808-00098,Misbehaved at the door,2025-08-08,3
20250808-00099,Order was late by 40 mins,2025-08-08,4
20250808-00100,Discount not applied,2025-08-08,3
20250808-00101,Very impolite on call,2025-08-08,2
20250808-00102,Force closes on checkout,2025-08-08,2
20250808-00103,Money not refunded yet,2025-08-08,4
20250808-00104,Need 24x7 Instamart,2025-08-08,3
20250808-00105,Driver took wrong route,2025-08-08,4
20250808-00106,Offer didn't work,2025-08-08,3
20250808-00107,Money not refunded yet,2025-08-08,4
20250808-00108,Reached very late,2025-08-08,3
20250808-00109,App keeps crashing,2025-08-08,4
20250808-00110,Coupon not working,2025-08-08,2
20250808-00111,Refund taking too long,2025-08-08,2
20250808-00112,Promo code failed,2025-08-08,2
20250808-00113,Burger arrived cold and soggy,2025-08-08,4
20250808-00114,Rider was rude,2025-08-08,1
20250808-00115,Promo code failed,2025-08-08,3
20250808-00116,Map not updating,2025-08-08,3
20250808-00117,App keeps crashing,2025-08-08,3
20250808-00118,Please keep Instamart open all night,2025-08-08,4
20250808-00119,Promo code failed,2025-08-08,3
20250808-00120,App hangs on payment,2025-08-08,4
20250808-00121,Refund taking too long,2025-08-08,2
20250808-00122,Reached very late,2025-08-08,2
20250808-00123,Cold pizza,2025-08-08,4
20250808-00124,Map pin wrong,2025-08-08,2
20250808-00125,Map pin wrong,2025-08-08,4
20250808-00126,Rider was rude,2025-08-08,4
20250808-00127,Refund taking too long,2025-08-08,2
20250808-00128,Driver took wrong route,2025-08-08,3
20250808-00129,Map pin wrong,2025-08-08,3
20250808-00130,Money not refunded yet,2025-08-08,1
20250808-00131,Delivery stuck on the map,2025-08-08,2
20250808-00132,Discount not applied,2025-08-08,4
20250808-00133,Delivery stuck on the map,2025-08-08,3
20250808-00134,Burger arrived cold and soggy,2025-08-08,2
20250808-00135,Very impolite on call,2025-08-08,4
20250808-00136,Burger arrived cold and soggy,2025-08-08,2
20250808-00137,Night delivery please,2025-08-08,2
20250808-00138,Refund pending for a week,2025-08-08,2
20250808-00139,Rider was rude,2025-08-08,3
20250808-00140,Refund pending for a week,2025-08-08,2
20250808-00141,Food smelled bad,2025-08-08,3
20250808-00142,Where is 10 min delivery?,2025-08-08,3
20250808-00143,Delivery stuck on the map,2025-08-08,5
20250808-00144,Discount not applied,2025-08-08,3
20250808-00145,Discount not applied,2025-08-08,2
20250808-00146,Force closes on checkout,2025-08-08,1
20250808-00147,Offer didn't work,2025-08-08,2
20250808-00148,Need 24x7 Instamart,2025-08-08,3
20250808-00149,Instant bolt delivery was great,2025-08-08,3
20250808-00150,Order was late by 40 mins,2025-08-08,2
20250808-00151,Instant bolt delivery was great,2025-08-08,3
20250808-00152,Where is 10 min delivery?,2025-08-08,1
20250808-00153,Stale paratha,2025-08-08,3
20250808-00154,Bring back 10 minute delivery,2025-08-08,5
20250808-00155,Map pin wrong,2025-08-08,1
20250808-00156,Location inaccurate,2025-08-08,3
20250808-00157,Reached very late,2025-08-08,2
20250808-00158,Money not refunded yet,2025-08-08,4
20250808-00159,Driver took wrong route,2025-08-08,2
20250808-00160,Order was late by 40 mins,2025-08-08,3
20250808-00161,Misbehaved at the door,2025-08-08,2
20250808-00162,Force closes on checkout,2025-08-08,1
20250808-00163,Refund pending for a week,2025-08-08,3
20250808-00164,Need 24x7 Instamart,2025-08-08,2
20250808-00165,Map not updating,2025-08-08,3
20250808-00166,Driver took wrong route,2025-08-08,3
20250808-00167,Need 24x7 Instamart,2025-08-08,3
20250808-00168,Night delivery please,2025-08-08,1
20250808-00169,Map not updating,2025-08-08,2
20250808-00170,Order was late by 40 mins,2025-08-08,2
20250808-00171,Rider no show,2025-08-08,3
20250808-00172,Delivery stuck on the map,2025-08-08,3
20250808-00173,Coupon not working,2025-08-08,5
20250808-00174,Discount not applied,2025-08-08,3
20250808-00175,Order was late by 40 mins,2025-08-08,3
20250808-00176,Force closes on checkout,2025-08-08,2
20250808-00177,Delivery stuck on the map,2025-08-08,3
20250808-00178,Driver took wrong route,2025-08-08,2
20250808-00179,Reached very late,2025-08-08,2
20250808-00180,Force closes on checkout,2025-08-08,4
20250808-00181,Need 24x7 Instamart,2025-08-08,2
20250808-00182,Cold pizza,2025-08-08,2
20250808-00183,Driver took wrong route,2025-08-08,3
20250808-00184,Instant bolt delivery was great,2025-08-08,1
20250808-00185,Food smelled bad,2025-08-08,4
20250808-00186,Rider was rude,2025-08-08,2
20250808-00187,Bring back 10 minute delivery,2025-08-08,2
20250808-00188,Map pin wrong,2025-08-08,3
20250808-00189,Discount not applied,2025-08-08,4
20250808-00190,Map pin wrong,2025-08-08,2
20250808-00191,Rider was rude,2025-08-08,5
20250808-00192,Very impolite on call,2025-08-08,3
20250808-00193,Force closes on checkout,2025-08-08,3
20250808-00194,Map not updating,2025-08-08,1
20250808-00195,Money not refunded yet,2025-08-08,2
20250808-00196,Delivery stuck on the map,2025-08-08,1
20250808-00197,Map pin wrong,2025-08-08,3
20250808-00198,Map pin wrong,2025-08-08,3
20250808-00199,Rotten salad,2025-08-08,4
20250808-00200,Where is 10 min delivery?,2025-08-08,2
20250808-00201,Rotten salad,2025-08-08,2
