reviewId,reviewText,reviewDate,rating
20250730-00065,Refund pending for a week,2025-07-30,3
20250730-00066,Driver took wrong route,2025-07-30,3
20250730-00067,Very impolite on call,2025-07-30,3
20250730-00068,Map not updating,2025-07-30,3
20250730-00069,Money not refunded yet,2025-07-30,4
20250730-00070,Burger arrived cold and soggy,2025-07-30,3
20250730-00071,Order was late by 40 mins,2025-07-30,4
20250730-00072,Money not refunded yet,2025-07-30,5
20250730-00073,Map not updating,2025-07-30,3
20250730-00074,Discount not applied,2025-07-30,3
20250730-00075,Bring back 10 minute delivery,2025-07-30,5
20250730-00076,Force closes on checkout,2025-07-30,3
20250730-00077,Refund pending for a week,2025-07-30,4
20250730-00078,Need 24x7 Instamart,2025-07-30,4
20250730-00079,Driver took wrong route,2025-07-30,4
20250730-00080,Misbehaved at the door,2025-07-30,2
20250730-00081,Refund taking too long,2025-07-30,2
20250730-00082,Refund pending for a week,2025-07-30,3
20250730-00083,Misbehaved at the door,2025-07-30,2
20250730-00084,Rider no show,2025-07-30,3
20250730-00085,Driver took wrong route,2025-07-30,3
20250730-00086,Night delivery please,2025-07-30,4
20250730-00087,Instant bolt delivery was great,2025-07-30,5
20250730-00088,Cold pizza,2025-07-30,3
20250730-00089,Refund pending for a week,2025-07-30,3
20250730-00090,Rider no show,2025-07-30,2
20250730-00091,Driver took wrong route,2025-07-30,4
20250730-00092,Driver took wrong route,2025-07-30,2
20250730-00093,Coupon not working,2025-07-30,2
20250730-00094,Order was late by 40 mins,2025-07-30,3
20250730-00095,Driver took wrong route,2025-07-30,5
20250730-00096,Delivery stuck on the map,2025-07-30,3
20250730-00097,Bring back 10 minute delivery,2025-07-30,3
20250730-00098,Rider was rude,2025-07-30,2
20250730-00099,Cold pizza,2025-07-30,3
20250730-00100,Reached very late,2025-07-30,3
20250730-00101,Burger arrived cold and soggy,2025-07-30,2
20250730-00102,Misbehaved at the door,2025-07-30,4
20250730-00103,Map pin wrong,2025-07-30,4
20250730-00104,Rotten salad,2025-07-30,1
20250730-00105,Order was late by 40 mins,2025-07-30,2
20250730-00106,Discount not applied,2025-07-30,3
20250730-00107,Stale paratha,2025-07-30,3
20250730-00108,App keeps crashing,2025-07-30,4
20250730-00109,Discount not applied,2025-07-30,3
20250730-00110,Abusive behaviour,2025-07-30,5
20250730-00111,Reached very late,2025-07-30,3
20250730-00112,Food smelled bad,2025-07-30,2
20250730-00113,Rider was rude,2025-07-30,5
20250730-00114,Driver took wrong route,2025-07-30,5
20250730-00115,Reached very late,2025-07-30,3
20250730-00116,Bring back 10 minute delivery,2025-07-30,3
20250730-00117,Rider was rude,2025-07-30,3
20250730-00118,Force closes on checkout,2025-07-30,3
20250730-00119,Driver took wrong route,2025-07-30,3
20250730-00120,App keeps crashing,2025-07-30,2
20250730-00121,Delivery stuck on the map,2025-07-30,2
20250730-00122,Burger arrived cold and soggy,2025-07-30,4
20250730-00123,Food smelled bad,2025-07-30,2
20250730-00124,Where is 10 min delivery?,2025-07-30,4
20250730-00125,App hangs on payment,2025-07-30,2
20250730-00126,Refund taking too long,2025-07-30,3
20250730-00127,Reached very late,2025-07-30,4
20250730-00128,Order was late by 40 mins,2025-07-30,3
20250730-00129,Stale paratha,2025-07-30,2
20250730-00130,Very impolite on call,2025-07-30,3
20250730-00131,Driver took wrong route,2025-07-30,4
20250730-00132,Food smelled bad,2025-07-30,2
20250730-00133,Delivery stuck on the map,2025-07-30,5
20250730-00134,GPS kept jumping,2025-07-30,3
20250730-00135,GPS kept jumping,2025-07-30,3
20250730-00136,Order was late by 40 mins,2025-07-30,3
20250730-00137,App hangs on payment,2025-07-30,3
20250730-00138,Night delivery please,2025-07-30,4
20250730-00139,Bring back 10 minute delivery,2025-07-30,3
20250730-00140,Delivery stuck on the map,2025-07-30,4
20250730-00141,Misbehaved at the door,2025-07-30,3
20250730-00142,Stale paratha,2025-07-30,3
20250730-00143,Reached very late,2025-07-30,4
20250730-00144,Driver took wrong route,2025-07-30,3
20250730-00145,Money not refunded yet,2025-07-30,2
20250730-00146,Rider was rude,2025-07-30,1
20250730-00147,Refund taking too long,2025-07-30,2
20250730-00148,Need 24x7 Instamart,2025-07-30,3
20250730-00149,Promo code failed,2025-07-30,3
20250730-00150,Force closes on checkout,2025-07-30,2
20250730-00151,Rider no show,2025-07-30,4
20250730-00152,Coupon not working,2025-07-30,3
20250730-00153,Please keep Instamart open all night,2025-07-30,2
20250730-00154,App hangs on payment,2025-07-30,3
