reviewId,reviewText,reviewDate,rating
20250826-00096,Order was late by 40 mins,2025-08-26,2
20250826-00097,Rider no show,2025-08-26,2
20250826-00098,App keeps crashing,2025-08-26,3
20250826-00099,Money not refunded yet,2025-08-26,1
20250826-00100,Bring back 10 minute delivery,2025-08-26,4
20250826-00101,App hangs on payment,2025-08-26,2
20250826-00102,Delivery stuck on the map,2025-08-26,4
20250826-00103,Refund pending for a week,2025-08-26,1
20250826-00104,Money not refunded yet,2025-08-26,2
20250826-00105,Misbehaved at the door,2025-08-26,3
20250826-00106,Very impolite on call,2025-08-26,4
20250826-00107,Stale paratha,2025-08-26,3
20250826-00108,Order was late by 40 mins,2025-08-26,3
20250826-00109,Refund pending for a week,2025-08-26,2
20250826-00110,Where is 10 min delivery?,2025-08-26,2
20250826-00111,Order was late by 40 mins,2025-08-26,2
20250826-00112,Reached very late,2025-08-26,3
20250826-00113,Map not updating,2025-08-26,1
20250826-00114,Cold pizza,2025-08-26,4
20250826-00115,Please keep Instamart open all night,2025-08-26,2
20250826-00116,Food smelled bad,2025-08-26,3
20250826-00117,Discount not applied,2025-08-26,4
20250826-00118,Order was late by 40 mins,2025-08-26,4
20250826-00119,Abusive behaviour,2025-08-26,1
20250826-00120,Please keep Instamart open all night,2025-08-26,1
20250826-00121,Offer didn't work,2025-08-26,1
20250826-00122,Please keep Instamart open all night,2025-08-26,4
20250826-00123,Money not refunded yet,2025-08-26,3
20250826-00124,Burger arrived cold and soggy,2025-08-26,3
20250826-00125,Stale paratha,2025-08-26,3
20250826-00126,Delivery stuck on the map,2025-08-26,3
20250826-00127,Very impolite on call,2025-08-26,2
20250826-00128,Instant bolt delivery was great,2025-08-26,2
20250826-00129,Stale paratha,2025-08-26,3
20250826-00130,Bring back 10 minute delivery,2025-08-26,4
20250826-00131,Where is 10 min delivery?,2025-08-26,2
20250826-00132,GPS kept jumping,2025-08-26,3
20250826-00133,Reached very late,2025-08-26,3
20250826-00134,Location inaccurate,2025-08-26,1
20250826-00135,Location inaccurate,2025-08-26,3
20250826-00136,Promo code failed,2025-08-26,2
20250826-00137,App hangs on payment,2025-08-26,1
20250826-00138,Refund pending for a week,2025-08-26,3
20250826-00139,Driver took wrong route,2025-08-26,3
20250826-00140,Rotten salad,2025-08-26,3
20250826-00141,Map not updating,2025-08-26,3
20250826-00142,Need 24x7 Instamart,2025-08-26,3
20250826-00143,Money not refunded yet,2025-08-26,3
20250826-00144,Money not refunded yet,2025-08-26,3
20250826-00145,Coupon not working,2025-08-26,2
20250826-00146,Very impolite on call,2025-08-26,3
20250826-00147,Rider no show,2025-08-26,3
20250826-00148,Reached very late,2025-08-26,2
20250826-00149,Delivery stuck on the map,2025-08-26,3
20250826-00150,Stale paratha,2025-08-26,3
20250826-00151,Where is 10 min delivery?,2025-08-26,2
20250826-00152,Refund taking too long,2025-08-26,2
20250826-00153,Map pin wrong,2025-08-26,2
20250826-00154,Force closes on checkout,2025-08-26,3
20250826-00155,Delivery stuck on the map,2025-08-26,4
20250826-00156,Order was late by 40 mins,2025-08-26,3
20250826-00157,Please keep Instamart open all night,2025-08-26,2
20250826-00158,Order was late by 40 mins,2025-08-26,3
20250826-00159,Reached very late,2025-08-26,4
20250826-00160,Cold pizza,2025-08-26,3
20250826-00161,Money not refunded yet,2025-08-26,3
20250826-00162,Driver took wrong route,2025-08-26,4
20250826-00163,Reached very late,2025-08-26,4
20250826-00164,App hangs on payment,2025-08-26,3
20250826-00165,Need 24x7 Instamart,2025-08-26,4
20250826-00166,Rotten salad,2025-08-26,3
20250826-00167,Rider no show,2025-08-26,3
20250826-00168,Refund pending for a week,2025-08-26,3
20250826-00169,Rider was rude,2025-08-26,3
20250826-00170,Force closes on checkout,2025-08-26,2
20250826-00171,Offer didn't work,2025-08-26,2
20250826-00172,Map pin wrong,2025-08-26,3
20250826-00173,Burger arrived cold and soggy,2025-08-26,4
20250826-00174,App keeps crashing,2025-08-26,2
20250826-00175,Map not updating,2025-08-26,2
20250826-00176,GPS kept jumping,2025-08-26,4
20250826-00177,Stale paratha,2025-08-26,4
20250826-00178,Stale paratha,2025-08-26,3
20250826-00179,Stale paratha,2025-08-26,2
20250826-00180,Force closes on checkout,2025-08-26,5
20250826-00181,Coupon not working,2025-08-26,3
20250826-00182,Reached very late,2025-08-26,2
20250826-00183,Force closes on checkout,2025-08-26,2
20250826-00184,Food smelled bad,2025-08-26,4
20250826-00185,Map not updating,2025-08-26,2
20250826-00186,Refund pending for a week,2025-08-26,5
20250826-00187,Need 24x7 Instamart,2025-08-26,4
20250826-00188,Order was late by 40 mins,2025-08-26,1
20250826-00189,Money not refunded yet,2025-08-26,4
20250826-00190,Rider was rude,2025-08-26,4
