reviewId,reviewText,reviewDate,rating
20250810-00108,Refund taking too long,2025-08-10,2
20250810-00109,Where is 10 min delivery?,2025-08-10,4
20250810-00110,Force closes on checkout,2025-08-10,3
20250810-00111,GPS kept jumping,2025-08-10,2
20250810-00112,Cold pizza,2025-08-10,2
20250810-00113,Offer didn't work,2025-08-10,4
20250810-00114,Please keep Instamart open all night,2025-08-10,2
20250810-00115,Night delivery please,2025-08-10,2
20250810-00116,Delivery stuck on the map,2025-08-10,3
20250810-00117,Reached very late,2025-08-10,3
20250810-00118,Promo code failed,2025-08-10,2
20250810-00119,Offer didn't work,2025-08-10,2
20250810-00120,Coupon not working,2025-08-10,3
20250810-00121,Reached very late,2025-08-10,2
20250810-00122,Money not refunded yet,2025-08-10,3
20250810-00123,App keeps crashing,2025-08-10,4
20250810-00124,Reached very late,2025-08-10,3
20250810-00125,Rider was rude,2025-08-10,4
20250810-00126,Rider no show,2025-08-10,3
20250810-00127,Please keep Instamart open all night,2025-08-10,4
20250810-00128,Coupon not working,2025-08-10,2
20250810-00129,Order was late by 40 mins,2025-08-10,3
20250810-00130,Delivery stuck on the map,2025-08-10,2
20250810-00131,Rider was rude,2025-08-10,3
20250810-00132,GPS kept jumping,2025-08-10,3
20250810-00133,Map pin wrong,2025-08-10,4
20250810-00134,App hangs on payment,2025-08-10,4
20250810-00135,Cold pizza,2025-08-10,2
20250810-00136,Where is 10 min delivery?,2025-08-10,3
20250810-00137,Refund taking too long,2025-08-10,3
20250810-00138,Stale paratha,2025-08-10,2
20250810-00139,Force closes on checkout,2025-08-10,2
20250810-00140,Force closes on checkout,2025-08-10,3
20250810-00141,Offer didn't work,2025-08-10,3
20250810-00142,Reached very late,2025-08-10,2
20250810-00143,Map not updating,2025-08-10,2
20250810-00144,Refund taking too long,2025-08-10,3
20250810-00145,Rider was rude,2025-08-10,4
20250810-00146,Order was late by 40 mins,2025-08-10,4
20250810-00147,Discount not applied,2025-08-10,1
20250810-00148,Very impolite on call,2025-08-10,2
20250810-00149,Reached very late,2025-08-10,1
20250810-00150,Refund taking too long,2025-08-10,2
20250810-00151,Money not refunded yet,2025-08-10,3
20250810-00152,Bring back 10 minute delivery,2025-08-10,4
20250810-00153,App hangs on payment,2025-08-10,4
20250810-00154,Reached very late,2025-08-10,2
20250810-00155,Map not updating,2025-08-10,3
20250810-00156,Where is 10 min delivery?,2025-08-10,3
20250810-00157,Location inaccurate,2025-08-10,2
20250810-00158,Cold pizza,2025-08-10,3
20250810-00159,Force closes on checkout,2025-08-10,3
20250810-00160,Food smelled bad,2025-08-10,2
20250810-00161,Cold pizza,2025-08-10,4
20250810-00162,Order was late by 40 mins,2025-08-10,1
20250810-00163,Please keep Instamart open all night,2025-08-10,3
20250810-00164,Map not updating,2025-08-10,2
20250810-00165,Force closes on checkout,2025-08-10,2
20250810-00166,Offer didn't work,2025-08-10,1
20250810-00167,Bring back 10 minute delivery,2025-08-10,1
20250810-00168,Night delivery please,2025-08-10,2
20250810-00169,Rotten salad,2025-08-10,2
20250810-00170,Night delivery please,2025-08-10,5
20250810-00171,Food smelled bad,2025-08-10,3
20250810-00172,Abusive behaviour,2025-08-10,3
20250810-00173,Force closes on checkout,2025-08-10,2
20250810-00174,App keeps crashing,2025-08-10,3
20250810-00175,App keeps crashing,2025-08-10,4
20250810-00176,Night delivery please,2025-08-10,1
20250810-00177,Need 24x7 Instamart,2025-08-10,1
20250810-00178,Map not updating,2025-08-10,2
20250810-00179,Need 24x7 Instamart,2025-08-10,2
20250810-00180,Offer didn't work,2025-08-10,1
20250810-00181,Map pin wrong,2025-08-10,3
20250810-00182,Offer didn't work,2025-08-10,4
20250810-00183,Driver took wrong route,2025-08-10,3
20250810-00184,Order was late by 40 mins,2025-08-10,4
20250810-00185,Order was late by 40 mins,2025-08-10,2
20250810-00186,Night delivery please,2025-08-10,2
20250810-00187,Burger arrived cold and soggy,2025-08-10,2
20250810-00188,App keeps crashing,2025-08-10,1
20250810-00189,Driver took wrong route,2025-08-10,3
20250810-00190,Force closes on checkout,2025-08-10,3
20250810-00191,Coupon not working,2025-08-10,4
20250810-00192,Location inaccurate,2025-08-10,3
20250810-00193,Night delivery please,2025-08-10,2
20250810-00194,Bring back 10 minute delivery,2025-08-10,3
20250810-00195,Refund taking too long,2025-08-10,3
20250810-00196,GPS kept jumping,2025-08-10,4
20250810-00197,App hangs on payment,2025-08-10,2
20250810-00198,Promo code failed,2025-08-10,4
20250810-00199,Promo code failed,2025-08-10,3
20250810-00200,Instant bolt delivery was great,2025-08-10,2
20250810-00201,Discount not applied,2025-08-10,4
20250810-00202,Burger arrived cold and soggy,2025-08-10,3
20250810-00203,Map pin wrong,2025-08-10,5
20250810-00204,Please keep Instamart open all night,2025-08-10,3
20250810-00205,Discount not applied,2025-08-10,2
20250810-00206,App hangs on payment,2025-08-10,2
20250810-00207,Order was late by 40 mins,2025-08-10,4
20250810-00208,Coupon not working,2025-08-10,3
20250810-00209,Rotten salad,2025-08-10,2
20250810-00210,App keeps crashing,2025-08-10,3
20250810-00211,Money not refunded yet,2025-08-10,4
20250810-00212,Instant bolt delivery was great,2025-08-10,2
20250810-00213,Order was late by 40 mins,2025-08-10,4
20250810-00214,Location inaccurate,2025-08-10,2
20250810-00215,Instant bolt delivery was great,2025-08-10,3
20250810-00216,Force closes on checkout,2025-08-10,2
20250810-00217,Map pin wrong,2025-08-10,3
20250810-00218,Burger arrived cold and soggy,2025-08-10,4
20250810-00219,Need 24x7 Instamart,2025-08-10,2
20250810-00220,Instant bolt delivery was great,2025-08-10,3
20250810-00221,GPS kept jumping,2025-08-10,2
20250810-00222,Order was late by 40 mins,2025-08-10,5
20250810-00223,Discount not applied,2025-08-10,2
20250810-00224,Driver took wrong route,2025-08-10,1
20250810-00225,Coupon not working,2025-08-10,1
20250810-00226,Need 24x7 Instamart,2025-08-10,3
20250810-00227,Location inaccurate,2025-08-10,4
20250810-00228,Rider was rude,2025-08-10,3
20250810-00229,Delivery stuck on the map,2025-08-10,3
20250810-00230,Stale paratha,2025-08-10,2
20250810-00231,Cold pizza,2025-08-10,2
20250810-00232,Promo code failed,2025-08-10,2
20250810-00233,Rotten salad,2025-08-10,2
20250810-00234,Stale paratha,2025-08-10,4
20250810-00235,GPS kept jumping,2025-08-10,4
20250810-00236,Misbehaved at the door,2025-08-10,4
20250810-00237,Refund taking too long,2025-08-10,2
20250810-00238,Order was late by 40 mins,2025-08-10,4
20250810-00239,Rider no show,2025-08-10,2
20250810-00240,Rotten salad,2025-08-10,1
20250810-00241,Rider no show,2025-08-10,1
