reviewId,reviewText,reviewDate,rating
20250829-00049,Refund pending for a week,2025-08-29,3
20250829-00050,Reached very late,2025-08-29,1
20250829-00051,Order was late by 40 mins,2025-08-29,4
20250829-00052,Map pin wrong,2025-08-29,1
20250829-00053,Offer didn't work,2025-08-29,3
20250829-00054,App hangs on payment,2025-08-29,3
20250829-00055,Cold pizza,2025-08-29,1
20250829-00056,GPS kept jumping,2025-08-29,2
20250829-00057,Please keep Instamart open all night,2025-08-29,1
20250829-00058,Please keep Instamart open all night,2025-08-29,4
20250829-00059,Map pin wrong,2025-08-29,4
20250829-00060,App hangs on payment,2025-08-29,3
20250829-00061,Please keep Instamart open all night,2025-08-29,3
20250829-00062,Discount not applied,2025-08-29,4
20250829-00063,Rotten salad,2025-08-29,3
20250829-00064,Rider no show,2025-08-29,4
20250829-00065,Refund taking too long,2025-08-29,3
20250829-00066,App keeps crashing,2025-08-29,4
20250829-00067,Delivery stuck on the map,2025-08-29,4
20250829-00068,Rotten salad,2025-08-29,2
20250829-00069,Discount not applied,2025-08-29,3
20250829-00070,Please keep Instamart open all night,2025-08-29,3
20250829-00071,Very impolite on call,2025-08-29,3
20250829-00072,Misbehaved at the door,2025-08-29,3
20250829-00073,Rider no show,2025-08-29,2
20250829-00074,Abusive behaviour,2025-08-29,4
20250829-00075,Rotten salad,2025-08-29,3
20250829-00076,Reached very late,2025-08-29,3
20250829-00077,Delivery stuck on the map,2025-08-29,3
20250829-00078,Misbehaved at the door,2025-08-29,3
20250829-00079,Rider no show,2025-08-29,4
20250829-00080,Force closes on checkout,2025-08-29,1
20250829-00081,Rotten salad,2025-08-29,1
20250829-00082,Discount not applied,2025-08-29,2
20250829-00083,Rider no show,2025-08-29,4
20250829-00084,Offer didn't work,2025-08-29,2
20250829-00085,Force closes on checkout,2025-08-29,3
20250829-00086,Where is 10 min delivery?,2025-08-29,2
20250829-00087,Cold pizza,2025-08-29,3
20250829-00088,Refund taking too long,2025-08-29,2
20250829-00089,Location inaccurate,2025-08-29,3
20250829-00090,Where is 10 min delivery?,2025-08-29,3
20250829-00091,Burger arrived cold and soggy,2025-08-29,2
20250829-00092,Abusive behaviour,2025-08-29,4
20250829-00093,Offer didn't work,2025-08-29,4
20250829-00094,Abusive behaviour,2025-08-29,3
20250829-00095,Burger arrived cold and soggy,2025-08-29,4
20250829-00096,Burger arrived cold and soggy,2025-08-29,1
20250829-00097,Rider was rude,2025-08-29,4
20250829-00098,Need 24x7 Instamart,2025-08-29,3
20250829-00099,Stale paratha,2025-08-29,3
20250829-00100,Reached very late,2025-08-29,3
20250829-00101,Discount not applied,2025-08-29,4
20250829-00102,Rider no show,2025-08-29,3
20250829-00103,Offer didn't work,2025-08-29,3
20250829-00104,Night delivery please,2025-08-29,3
20250829-00105,Please keep Instamart open all night,2025-08-29,2
20250829-00106,Money not refunded yet,2025-08-29,4
20250829-00107,Where is 10 min delivery?,2025-08-29,2
20250829-00108,App keeps crashing,2025-08-29,2
20250829-00109,Money not refunded yet,2025-08-29,3
20250829-00110,Abusive behaviour,2025-08-29,4
20250829-00111,GPS kept jumping,2025-08-29,3
20250829-00112,Please keep Instamart open all night,2025-08-29,3
20250829-00113,Location inaccurate,2025-08-29,3
20250829-00114,Burger arrived cold and soggy,2025-08-29,3
20250829-00115,Location inaccurate,2025-08-29,2
20250829-00116,Rider no show,2025-08-29,4
20250829-00117,Map not updating,2025-08-29,2
20250829-00118,Location inaccurate,2025-08-29,5
20250829-00119,Stale paratha,2025-08-29,3
20250829-00120,Rotten salad,2025-08-29,4
20250829-00121,Rotten salad,2025-08-29,2
20250829-00122,Food smelled bad,2025-08-29,3
20250829-00123,Discount not applied,2025-08-29,2
20250829-00124,Rotten salad,2025-08-29,2
20250829-00125,Rider no show,2025-08-29,3
20250829-00126,Delivery stuck on the map,2025-08-29,2
20250829-00127,Discount not applied,2025-08-29,2
20250829-00128,GPS kept jumping,2025-08-29,3
20250829-00129,Coupon not working,2025-08-29,4
20250829-00130,Offer didn't work,2025-08-29,2
20250829-00131,Location inaccurate,2025-08-29,2
20250829-00132,Refund taking too long,2025-08-29,3
20250829-00133,Promo code failed,2025-08-29,2
20250829-00134,Burger arrived cold and soggy,2025-08-29,3
20250829-00135,Instant bolt delivery was great,2025-08-29,4
20250829-00136,Coupon not working,2025-08-29,3
20250829-00137,Need 24x7 Instamart,2025-08-29,3
20250829-00138,Food smelled bad,2025-08-29,3
20250829-00139,Please keep Instamart open all night,2025-08-29,3
20250829-00140,Rider was rude,2025-08-29,3
20250829-00141,Promo code failed,2025-08-29,2
20250829-00142,Map pin wrong,2025-08-29,3
20250829-00143,App keeps crashing,2025-08-29,2
20250829-00144,Order was late by 40 mins,2025-08-29,3
20250829-00145,Abusive behaviour,2025-08-29,3
20250829-00146,Abusive behaviour,2025-08-29,3
20250829-00147,Discount not applied,2025-08-29,2
20250829-00148,App keeps crashing,2025-08-29,4
20250829-00149,Bring back 10 minute delivery,2025-08-29,1
20250829-00150,Rider no show,2025-08-29,2
20250829-00151,GPS kept jumping,2025-08-29,3
20250829-00152,Bring back 10 minute delivery,2025-08-29,2
20250829-00153,Coupon not working,2025-08-29,5
20250829-00154,Money not refunded yet,2025-08-29,3
20250829-00155,Bring back 10 minute delivery,2025-08-29,3
20250829-00156,Misbehaved at the door,2025-08-29,5
20250829-00157,App hangs on payment,2025-08-29,5
20250829-00158,Location inaccurate,2025-08-29,2
20250829-00159,Force closes on checkout,2025-08-29,3
20250829-00160,Discount not applied,2025-08-29,3
20250829-00161,Delivery stuck on the map,2025-08-29,4
20250829-00162,Rotten salad,2025-08-29,4
20250829-00163,Promo code failed,2025-08-29,2
20250829-00164,Rotten salad,2025-08-29,3
20250829-00165,Refund taking too long,2025-08-29,3
20250829-00166,Stale paratha,2025-08-29,2
20250829-00167,Food smelled bad,2025-08-29,2
20250829-00168,Rider no show,2025-08-29,2
20250829-00169,Promo code failed,2025-08-29,2
