reviewId,reviewText,reviewDate,rating
20250805-00123,Order was late by 40 mins,2025-08-05,5
20250805-00124,Refund taking too long,2025-08-05,4
20250805-00125,Reached very late,2025-08-05,2
20250805-00126,Delivery stuck on the map,2025-08-05,4
20250805-00127,Burger arrived cold and soggy,2025-08-05,5
20250805-00128,Where is 10 min delivery?,2025-08-05,2
20250805-00129,Reached very late,2025-08-05,3
20250805-00130,App keeps crashing,2025-08-05,4
20250805-00131,Location inaccurate,2025-08-05,3
20250805-00132,Reached very late,2025-08-05,2
20250805-00133,Refund taking too long,2025-08-05,3
20250805-00134,Promo code failed,2025-08-05,3
20250805-00135,Rider was rude,2025-08-05,4
20250805-00136,Night delivery please,2025-08-05,3
20250805-00137,Stale paratha,2025-08-05,4
20250805-00138,Where is 10 min delivery?,2025-08-05,1
20250805-00139,Bring back 10 minute delivery,2025-08-05,2
20250805-00140,Instant bolt delivery was great,2025-08-05,1
20250805-00141,Rider no show,2025-08-05,3
20250805-00142,Very impolite on call,2025-08-05,2
20250805-00143,Refund pending for a week,2025-08-05,2
20250805-00144,Offer didn't work,2025-08-05,4
20250805-00145,Delivery stuck on the map,2025-08-05,3
20250805-00146,GPS kept jumping,2025-08-05,5
20250805-00147,Order was late by 40 mins,2025-08-05,4
20250805-00148,Delivery stuck on the map,2025-08-05,3
20250805-00149,Please keep Instamart open all night,2025-08-05,3
20250805-00150,Rider was rude,2025-08-05,2
20250805-00151,Rotten salad,2025-08-05,2
20250805-00152,Driver took wrong route,2025-08-05,2
20250805-00153,Refund taking too long,2025-08-05,3
20250805-00154,App keeps crashing,2025-08-05,2
20250805-00155,Money not refunded yet,2025-08-05,4
20250805-00156,Promo code failed,2025-08-05,2
20250805-00157,Money not refunded yet,2025-08-05,2
20250805-00158,Map pin wrong,2025-08-05,4
20250805-00159,Location inaccurate,2025-08-05,5
20250805-00160,Rotten salad,2025-08-05,2
20250805-00161,Please keep Instamart open all night,2025-08-05,4
20250805-00162,Order was late by 40 mins,2025-08-05,3
20250805-00163,GPS kept jumping,2025-08-05,2
20250805-00164,Instant bolt delivery was great,2025-08-05,4
20250805-00165,Map pin wrong,2025-08-05,1
20250805-00166,Cold pizza,2025-08-05,3
20250805-00167,Rider no show,2025-08-05,1
20250805-00168,Order was late by 40 mins,2025-08-05,4
20250805-00169,Delivery stuck on the map,2025-08-05,4
20250805-00170,App keeps crashing,2025-08-05,2
20250805-00171,Discount not applied,2025-08-05,4
20250805-00172,Stale paratha,2025-08-05,2
