reviewId,reviewText,reviewDate,rating
20250803-00096,Driver took wrong route,2025-08-03,2
20250803-00097,Rider no show,2025-08-03,4
20250803-00098,Please keep Instamart open all night,2025-08-03,3
20250803-00099,Money not refunded yet,2025-08-03,2
20250803-00100,Rotten salad,2025-08-03,4
20250803-00101,Force closes on checkout,2025-08-03,2
20250803-00102,App keeps crashing,2025-08-03,3
20250803-00103,Discount not applied,2025-08-03,4
20250803-00104,Order was late by 40 mins,2025-08-03,4
20250803-00105,Misbehaved at the door,2025-08-03,4
20250803-00106,Order was late by 40 mins,2025-08-03,2
20250803-00107,Rotten salad,2025-08-03,3
20250803-00108,Order was late by 40 mins,2025-08-03,3
20250803-00109,Delivery stuck on the map,2025-08-03,2
20250803-00110,Order was late by 40 mins,2025-08-03,2
20250803-00111,Driver took wrong route,2025-08-03,2
20250803-00112,Food smelled bad,2025-08-03,5
20250803-00113,Discount not applied,2025-08-03,3
20250803-00114,Driver took wrong route,2025-08-03,4
20250803-00115,Offer didn't work,2025-08-03,2
20250803-00116,Discount not applied,2025-08-03,3
20250803-00117,Map not updating,2025-08-03,3
20250803-00118,Cold pizza,2025-08-03,3
20250803-00119,Abusive behaviour,2025-08-03,2
20250803-00120,Refund taking too long,2025-08-03,2
20250803-00121,Delivery stuck on the map,2025-08-03,2
20250803-00122,Coupon not working,2025-08-03,2
20250803-00123,Rider no show,2025-08-03,3
20250803-00124,Map not updating,2025-08-03,1
20250803-00125,Discount not applied,2025-08-03,3
20250803-00126,Offer didn't work,2025-08-03,2
20250803-00127,Delivery stuck on the map,2025-08-03,3
20250803-00128,Rotten salad,2025-08-03,2
20250803-00129,Order was late by 40 mins,2025-08-03,2
20250803-00130,Coupon not working,2025-08-03,3
20250803-00131,Reached very late,2025-08-03,2
20250803-00132,Delivery stuck on the map,2025-08-03,2
20250803-00133,GPS kept jumping,2025-08-03,3
20250803-00134,Map pin wrong,2025-08-03,2
20250803-00135,Rider was rude,2025-08-03,2
20250803-00136,Rotten salad,2025-08-03,3
20250803-00137,Delivery stuck on the map,2025-08-03,2
20250803-00138,App keeps crashing,2025-08-03,1
20250803-00139,Coupon not working,2025-08-03,3
20250803-00140,Promo code failed,2025-08-03,3
20250803-00141,Driver took wrong route,2025-08-03,1
20250803-00142,Night delivery please,2025-08-03,3
20250803-00143,Delivery stuck on the map,2025-08-03,4
20250803-00144,Refund pending for a week,2025-08-03,1
20250803-00145,Very impolite on call,2025-08-03,4
20250803-00146,Rider no show,2025-08-03,1
20250803-00147,Map not updating,2025-08-03,1
20250803-00148,Delivery stuck on the map,2025-08-03,4
20250803-00149,Rider was rude,2025-08-03,4
20250803-00150,Rider no show,2025-08-03,1
20250803-00151,Discount not applied,2025-08-03,3
20250803-00152,Force closes on checkout,2025-08-03,3
20250803-00153,Force closes on checkout,2025-08-03,4
20250803-00154,Need 24x7 Instamart,2025-08-03,2
20250803-00155,Money not refunded yet,2025-08-03,3
20250803-00156,Map not updating,2025-08-03,4
20250803-00157,Rider no show,2025-08-03,4
20250803-00158,Rotten salad,2025-08-03,2
20250803-00159,Reached very late,2025-08-03,4
20250803-00160,Coupon not working,2025-08-03,2
20250803-00161,Order was late by 40 mins,2025-08-03,3
20250803-00162,Misbehaved at the door,2025-08-03,2
20250803-00163,Map pin wrong,2025-08-03,3
20250803-00164,Discount not applied,2025-08-03,2
20250803-00165,Cold pizza,2025-08-03,3
20250803-00166,Rider was rude,2025-08-03,5
20250803-00167,Map pin wrong,2025-08-03,4
20250803-00168,Rider no show,2025-08-03,3
20250803-00169,App keeps crashing,2025-08-03,2
20250803-00170,Cold pizza,2025-08-03,2
20250803-00171,Map pin wrong,2025-08-03,5
20250803-00172,Misbehaved at the door,2025-08-03,3
20250803-00173,Misbehaved at the door,2025-08-03,2
20250803-00174,Order was late by 40 mins,2025-08-03,4
20250803-00175,Burger arrived cold and soggy,2025-08-03,2
20250803-00176,App keeps crashing,2025-08-03,3
20250803-00177,Misbehaved at the door,2025-08-03,2
20250803-00178,Money not refunded yet,2025-08-03,2
20250803-00179,Money not refunded yet,2025-08-03,3
20250803-00180,Order was late by 40 mins,2025-08-03,4
20250803-00181,Instant bolt delivery was great,2025-08-03,3
20250803-00182,Rider was rude,2025-08-03,3
20250803-00183,Reached very late,2025-08-03,3
20250803-00184,Discount not applied,2025-08-03,4
20250803-00185,Location inaccurate,2025-08-03,3
20250803-00186,Where is 10 min delivery?,2025-08-03,4
20250803-00187,Promo code failed,2025-08-03,3
20250803-00188,Order was late by 40 mins,2025-08-03,5
20250803-00189,Rotten salad,2025-08-03,1
20250803-00190,Food smelled bad,2025-08-03,3
20250803-00191,Promo code failed,2025-08-03,2
20250803-00192,Driver took wrong route,2025-08-03,2
20250803-00193,Discount not applied,2025-08-03,2
20250803-00194,Bring back 10 minute delivery,2025-08-03,3
20250803-00195,Order was late by 40 mins,2025-08-03,1
20250803-00196,Refund pending for a week,2025-08-03,3
20250803-00197,Rotten salad,2025-08-03,4
20250803-00198,Rider no show,2025-08-03,4
20250803-00199,Food smelled bad,2025-08-03,4
20250803-00200,Delivery stuck on the map,2025-08-03,3
20250803-00201,Stale paratha,2025-08-03,2
20250803-00202,Force closes on checkout,2025-08-03,1
20250803-00203,Offer didn't work,2025-08-03,3
20250803-00204,Need 24x7 Instamart,2025-08-03,4
20250803-00205,Force closes on checkout,2025-08-03,4
20250803-00206,Rider no show,2025-08-03,2
20250803-00207,App hangs on payment,2025-08-03,3
