reviewId,reviewText,reviewDate,rating
20250801-00064,Rider no show,2025-08-01,2
20250801-00065,Rotten salad,2025-08-01,1
20250801-00066,Reached very late,2025-08-01,3
20250801-00067,Rider was rude,2025-08-01,4
20250801-00068,Instant bolt delivery was great,2025-08-01,2
20250801-00069,Delivery stuck on the map,2025-08-01,3
20250801-00070,Money not refunded yet,2025-08-01,3
20250801-00071,Delivery stuck on the map,2025-08-01,3
20250801-00072,Discount not applied,2025-08-01,4
20250801-00073,Rider no show,2025-08-01,3
20250801-00074,Misbehaved at the door,2025-08-01,3
20250801-00075,Rotten salad,2025-08-01,2
20250801-00076,Force closes on checkout,2025-08-01,3
20250801-00077,Refund taking too long,2025-08-01,2
20250801-00078,Rider no show,2025-08-01,3
20250801-00079,Misbehaved at the door,2025-08-01,4
20250801-00080,Refund pending for a week,2025-08-01,3
20250801-00081,Coupon not working,2025-08-01,3
20250801-00082,Refund pending for a week,2025-08-01,3
20250801-00083,Food smelled bad,2025-08-01,4
20250801-00084,Location inaccurate,2025-08-01,2
20250801-00085,Refund pending for a week,2025-08-01,3
20250801-00086,Rotten salad,2025-08-01,4
20250801-00087,Burger arrived cold and soggy,2025-08-01,4
20250801-00088,Very impolite on call,2025-08-01,2
20250801-00089,Coupon not working,2025-08-01,2
20250801-00090,Instant bolt delivery was great,2025-08-01,4
20250801-00091,Please keep Instamart open all night,2025-08-01,2
20250801-00092,Refund pending for a week,2025-08-01,3
20250801-00093,Driver took wrong route,2025-08-01,2
20250801-00094,Instant bolt delivery was great,2025-08-01,3
20250801-00095,Burger arrived cold and soggy,2025-08-01,4
20250801-00096,Need 24x7 Instamart,2025-08-01,1
20250801-00097,Refund taking too long,2025-08-01,2
20250801-00098,Delivery stuck on the map,2025-08-01,5
20250801-00099,GPS kept jumping,2025-08-01,4
20250801-00100,Refund pending for a week,2025-08-01,1
20250801-00101,Reached very late,2025-08-01,3
20250801-00102,Need 24x7 Instamart,2025-08-01,4
20250801-00103,Rider no show,2025-08-01,2
20250801-00104,Coupon not working,2025-08-01,4
20250801-00105,Location inaccurate,2025-08-01,2
20250801-00106,Misbehaved at the door,2025-08-01,2
20250801-00107,Delivery stuck on the map,2025-08-01,3
20250801-00108,Delivery stuck on the map,2025-08-01,3
20250801-00109,Promo code failed,2025-08-01,3
20250801-00110,Delivery stuck on the map,2025-08-01,3
20250801-00111,Order was late by 40 mins,2025-08-01,2
20250801-00112,Money not refunded yet,2025-08-01,3
20250801-00113,Driver took wrong route,2025-08-01,3
20250801-00114,Money not refunded yet,2025-08-01,1
20250801-00115,Refund taking too long,2025-08-01,3
20250801-00116,Cold pizza,2025-08-01,4
20250801-00117,Bring back 10 minute delivery,2025-08-01,3
20250801-00118,Refund pending for a week,2025-08-01,3
20250801-00119,Delivery stuck on the map,2025-08-01,3
20250801-00120,Very impolite on call,2025-08-01,2
20250801-00121,Rider no show,2025-08-01,5
20250801-00122,Rider no show,2025-08-01,4
20250801-00123,Misbehaved at the door,2025-08-01,4
20250801-00124,Map not updating,2025-08-01,2
20250801-00125,App hangs on payment,2025-08-01,3
20250801-00126,Location inaccurate,2025-08-01,1
20250801-00127,Rider no show,2025-08-01,1
20250801-00128,Delivery stuck on the map,2025-08-01,4
20250801-00129,Order was late by 40 mins,2025-08-01,3
20250801-00130,Order was late by 40 mins,2025-08-01,5
20250801-00131,Reached very late,2025-08-01,3
20250801-00132,Delivery stuck on the map,2025-08-01,3
20250801-00133,Burger arrived cold and soggy,2025-08-01,2
20250801-00134,Where is 10 min delivery?,2025-08-01,2
20250801-00135,App hangs on payment,2025-08-01,4
20250801-00136,Abusive behaviour,2025-08-01,4
20250801-00137,Burger arrived cold and soggy,2025-08-01,3
20250801-00138,Need 24x7 Instamart,2025-08-01,2
20250801-00139,Food smelled bad,2025-08-01,4
20250801-00140,Promo code failed,2025-08-01,2
20250801-00141,Food smelled bad,2025-08-01,3
20250801-00142,Money not refunded yet,2025-08-01,2
20250801-00143,Rider was rude,2025-08-01,3
20250801-00144,App keeps crashing,2025-08-01,1
20250801-00145,Driver took wrong route,2025-08-01,3
20250801-00146,Order was late by 40 mins,2025-08-01,3
20250801-00147,Rider was rude,2025-08-01,4
20250801-00148,Promo code failed,2025-08-01,2
20250801-00149,Money not refunded yet,2025-08-01,3
20250801-00150,Rotten salad,2025-08-01,3
20250801-00151,GPS kept jumping,2025-08-01,3
20250801-00152,Map pin wrong,2025-08-01,4
20250801-00153,App hangs on payment,2025-08-01,1
20250801-00154,Cold pizza,2025-08-01,3
20250801-00155,Order was late by 40 mins,2025-08-01,1
20250801-00156,Misbehaved at the door,2025-08-01,1
20250801-00157,Delivery stuck on the map,2025-08-01,3
20250801-00158,Abusive behaviour,2025-08-01,4
20250801-00159,Please keep Instamart open all night,2025-08-01,4
20250801-00160,Burger arrived cold and soggy,2025-08-01,3
20250801-00161,Instant bolt delivery was great,2025-08-01,4
20250801-00162,Stale paratha,2025-08-01,2
20250801-00163,Cold pizza,2025-08-01,2
20250801-00164,Promo code failed,2025-08-01,4
20250801-00165,Discount not applied,2025-08-01,2
20250801-00166,Food smelled bad,2025-08-01,4
20250801-00167,Reached very late,2025-08-01,4
20250801-00168,Discount not applied,2025-08-01,3
20250801-00169,Need 24x7 Instamart,2025-08-01,5
20250801-00170,App keeps crashing,2025-08-01,3
20250801-00171,Driver took wrong route,2025-08-01,2
20250801-00172,Driver took wrong route,2025-08-01,3
20250801-00173,Reached very late,2025-08-01,2
20250801-00174,Coupon not working,2025-08-01,4
20250801-00175,Refund taking too long,2025-08-01,3
20250801-00176,Where is 10 min delivery?,2025-08-01,4
20250801-00177,Rotten salad,2025-08-01,5
20250801-00178,Order was late by 40 mins,2025-08-01,4
20250801-00179,Map pin wrong,2025-08-01,2
20250801-00180,Rotten salad,2025-08-01,3
20250801-00181,Offer didn't work,2025-08-01,1
20250801-00182,Stale paratha,2025-08-01,2
20250801-00183,Refund taking too long,2025-08-01,4
20250801-00184,Rider no show,2025-08-01,3
20250801-00185,Very impolite on call,2025-08-01,2
20250801-00186,Rider was rude,2025-08-01,3
20250801-00187,Bring back 10 minute delivery,2025-08-01,1
20250801-00188,Map not updating,2025-08-01,3
20250801-00189,Delivery stuck on the map,2025-08-01,1
20250801-00190,Food smelled bad,2025-08-01,3
20250801-00191,Order was late by 40 mins,2025-08-01,2
20250801-00192,Rider no show,2025-08-01,3
20250801-00193,Coupon not working,2025-08-01,2
20250801-00194,Cold pizza,2025-08-01,1
20250801-00195,Delivery stuck on the map,2025-08-01,5
20250801-00196,Stale paratha,2025-08-01,5
20250801-00197,Offer didn't work,2025-08-01,3
20250801-00198,Food smelled bad,2025-08-01,3
20250801-00199,Money not refunded yet,2025-08-01,3
20250801-00200,Abusive behaviour,2025-08-01,3
20250801-00201,Night delivery please,2025-08-01,2
20250801-00202,Cold pizza,2025-08-01,1
20250801-00203,Map not updating,2025-08-01,1
