reviewId,reviewText,reviewDate,rating
20250828-00116,Rotten salad,2025-08-28,3
20250828-00117,Rider was rude,2025-08-28,1
20250828-00118,Rider was rude,2025-08-28,3
20250828-00119,Instant bolt delivery was great,2025-08-28,3
20250828-00120,Refund taking too long,2025-08-28,4
20250828-00121,Offer didn't work,2025-08-28,4
20250828-00122,Driver took wrong route,2025-08-28,4
20250828-00123,Refund taking too long,2025-08-28,3
20250828-00124,Rider no show,2025-08-28,2
20250828-00125,App hangs on payment,2025-08-28,2
20250828-00126,Refund pending for a week,2025-08-28,3
20250828-00127,Map pin wrong,2025-08-28,2
20250828-00128,Offer didn't work,2025-08-28,3
20250828-00129,Discount not applied,2025-08-28,4
20250828-00130,Coupon not working,2025-08-28,4
20250828-00131,Rider was rude,2025-08-28,5
20250828-00132,Misbehaved at the door,2025-08-28,5
20250828-00133,Rotten salad,2025-08-28,2
20250828-00134,GPS kept jumping,2025-08-28,3
20250828-00135,Rider no show,2025-08-28,2
20250828-00136,App keeps crashing,2025-08-28,1
20250828-00137,App hangs on payment,2025-08-28,2
20250828-00138,App hangs on payment,2025-08-28,4
20250828-00139,Driver took wrong route,2025-08-28,3
20250828-00140,Offer didn't work,2025-08-28,2
20250828-00141,Discount not applied,2025-08-28,4
20250828-00142,Map pin wrong,2025-08-28,3
20250828-00143,Need 24x7 Instamart,2025-08-28,4
20250828-00144,Rotten salad,2025-08-28,4
20250828-00145,Rotten salad,2025-08-28,4
20250828-00146,Rider was rude,2025-08-28,4
20250828-00147,Order was late by 40 mins,2025-08-28,1
20250828-00148,GPS kept jumping,2025-08-28,3
20250828-00149,Map pin wrong,2025-08-28,1
20250828-00150,Stale paratha,2025-08-28,3
20250828-00151,Refund taking too long,2025-08-28,3
20250828-00152,Abusive behaviour,2025-08-28,3
20250828-00153,Offer didn't work,2025-08-28,3
20250828-00154,Driver took wrong route,2025-08-28,3
20250828-00155,Refund pending for a week,2025-08-28,1
20250828-00156,App hangs on payment,2025-08-28,3
20250828-00157,Cold pizza,2025-08-28,3
20250828-00158,Instant bolt delivery was great,2025-08-28,4
20250828-00159,Order was late by 40 mins,2025-08-28,2
20250828-00160,Misbehaved at the door,2025-08-28,5
20250828-00161,Force closes on checkout,2025-08-28,2
20250828-00162,Delivery stuck on the map,2025-08-28,4
20250828-00163,Food smelled bad,2025-08-28,4
20250828-00164,Refund taking too long,2025-08-28,3
20250828-00165,Refund pending for a week,2025-08-28,1
20250828-00166,Burger arrived cold and soggy,2025-08-28,2
20250828-00167,Driver took wrong route,2025-08-28,4
20250828-00168,Abusive behaviour,2025-08-28,3
20250828-00169,Burger arrived cold and soggy,2025-08-28,4
20250828-00170,Driver took wrong route,2025-08-28,3
20250828-00171,App hangs on payment,2025-08-28,3
20250828-00172,Reached very late,2025-08-28,3
20250828-00173,Food smelled bad,2025-08-28,2
20250828-00174,Force closes on checkout,2025-08-28,3
20250828-00175,Coupon not working,2025-08-28,1
20250828-00176,Cold pizza,2025-08-28,1
20250828-00177,Order was late by 40 mins,2025-08-28,3
20250828-00178,Money not refunded yet,2025-08-28,2
20250828-00179,Need 24x7 Instamart,2025-08-28,2
20250828-00180,Location inaccurate,2025-08-28,3
20250828-00181,Map pin wrong,2025-08-28,1
20250828-00182,Bring back 10 minute delivery,2025-08-28,3
20250828-00183,Order was late by 40 mins,2025-08-28,1
20250828-00184,Cold pizza,2025-08-28,3
20250828-00185,Cold pizza,2025-08-28,3
20250828-00186,Rider was rude,2025-08-28,2
20250828-00187,Bring back 10 minute delivery,2025-08-28,1
20250828-00188,Delivery stuck on the map,2025-08-28,3
20250828-00189,Cold pizza,2025-08-28,4
20250828-00190,Money not refunded yet,2025-08-28,4
20250828-00191,Location inaccurate,2025-08-28,1
20250828-00192,Reached very late,2025-08-28,2
20250828-00193,Coupon not working,2025-08-28,3
20250828-00194,Rider no show,2025-08-28,2
20250828-00195,Need 24x7 Instamart,2025-08-28,2
20250828-00196,Instant bolt delivery was great,2025-08-28,4
20250828-00197,Map pin wrong,2025-08-28,4
20250828-00198,Order was late by 40 mins,2025-08-28,5
20250828-00199,App keeps crashing,2025-08-28,4
20250828-00200,Map not updating,2025-08-28,5
20250828-00201,Map not updating,2025-08-28,3
20250828-00202,Night delivery please,2025-08-28,3
20250828-00203,Stale paratha,2025-08-28,2
20250828-00204,Refund taking too long,2025-08-28,2
20250828-00205,Discount not applied,2025-08-28,4
20250828-00206,Discount not applied,2025-08-28,1
20250828-00207,Stale paratha,2025-08-28,3
20250828-00208,Burger arrived cold and soggy,2025-08-28,2
20250828-00209,App keeps crashing,2025-08-28,4
20250828-00210,Rotten salad,2025-08-28,3
20250828-00211,Force closes on checkout,2025-08-28,3
20250828-00212,Rotten salad,2025-08-28,1
20250828-00213,Where is 10 min delivery?,2025-08-28,2
20250828-00214,Stale paratha,2025-08-28,2
20250828-00215,Location inaccurate,2025-08-28,5
20250828-00216,Driver took wrong route,2025-08-28,4
20250828-00217,Misbehaved at the door,2025-08-28,3
20250828-00218,Force closes on checkout,2025-08-28,4
20250828-00219,Force closes on checkout,2025-08-28,4
20250828-00220,Discount not applied,2025-08-28,3
20250828-00221,Rotten salad,2025-08-28,3
20250828-00222,Promo code failed,2025-08-28,4
20250828-00223,App hangs on payment,2025-08-28,2
20250828-00224,GPS kept jumping,2025-08-28,3
20250828-00225,Cold pizza,2025-08-28,1
20250828-00226,GPS kept jumping,2025-08-28,3
20250828-00227,Location inaccurate,2025-08-28,2
20250828-00228,Delivery stuck on the map,2025-08-28,3
20250828-00229,Coupon not working,2025-08-28,1
20250828-00230,Refund taking too long,2025-08-28,4
20250828-00231,Rider no show,2025-08-28,3
20250828-00232,Order was late by 40 mins,2025-08-28,2
20250828-00233,Stale paratha,2025-08-28,4
